paragraph,Text
<PARAGRAPH 6.4.4.2.>,"To adapt to dense fog or similar conditions of reduced visibility, it is permitted to automatically vary the luminous intensities provided that: (a) An active electronic light source control gear is incorporated into the front fog lamp function system; (b) All intensities are varied proportionately. The system, when checked for compliance according to the provisions of Paragraph-6.4.1.1.2. above, is considered acceptable if the luminous intensities remain within 60 per cent and 100 per cent of the values specified in the table in Paragraph-6.4.3."
<PARAGRAPH 6.4.4.2.1.>,"An indication shall be inserted in the communication form (Annex-1, item 10.)."
<PARAGRAPH 6.4.4.2.2.>,"The Technical Service responsible for type approval shall verify that the system provides automatic modifications, such that good road illumination is achieved and no discomfort is caused to the driver or to other road users."
<PARAGRAPH 6.4.4.2.3.>,Photometric measurements shall be performed according to the applicant's description.
<PARAGRAPH 7.>,"Colour The colour of the light emitted by the front fog lamp shall be either white or selective yellow by choice of the applicant. The selective yellow colour, if any, of the beam may be obtained either by the colour of the light source or by the lens of the front fog lamp or by any other suitable means."
<PARAGRAPH 7.1.>,The colorimetric characteristics of the front fog lamp shall be measured with voltages as defined in Paragraph-6.3. Paragraph-6.4. of this Regulation.
<PARAGRAPH 8.>,Determination of discomfort (dazzle) The discomfort dazzle caused by the front fog lamp shall be determined.6
<PARAGRAPH 9.>,Modifications of the type of front fog lamp and extension of approval
<PARAGRAPH 9.1.>,Every modification of the type of front fog lamp shall be notified to the Type Approval Authority which approved the type of front fog lamp. The Type Approval Authority may then either:
<PARAGRAPH 9.1.1.>,Consider that the modifications made are unlikely to have an appreciable adverse effect and that in any case the front fog lamp still complies with the requirements; Paragraph-9.1.2. Require a further test report from the Technical Service responsible for conducting the tests.
<PARAGRAPH 9.2.>,"Confirmation or refusal of approval, specifying the alterations, shall be communicated by the procedure specified in Paragraph-4.1.4. of this Regulation to the Parties to the Agreement which apply this Regulation. 6 This determination will be the subject of a recommendation to Type Approval Authorities."
<PARAGRAPH 9.3.>,The Type Approval Authority issuing the extension of approval shall assign a series number for such an extension and inform thereof the other Parties to the 1958 Agreement applying this Regulation by means of a communication form conforming to the model in Annex-1 to this Regulation.
<PARAGRAPH 10.>,Conformity of production
<PARAGRAPH 10.1.>,Front fog lamps approved under this Regulation shall be so manufactured as to conform to the type approved by meeting the requirements set forth in Paragraph-6. Paragraph-7. of this Regulation and in Annex-7.
<PARAGRAPH 10.2.>,"In order to verify that the requirements of Paragraph-10.1. above are met, suitable controls of the production shall be carried out."
<PARAGRAPH 10.3.>,The holder of the approval shall in particular:
<PARAGRAPH 10.3.1.>,Ensure the existence of procedures for the effective control of the quality of products;
<PARAGRAPH 10.3.2.>,Have access to the control equipment necessary for checking the conformity to each approved type;
<PARAGRAPH 10.3.3.>,Ensure that data of test results are recorded and that related documents shall remain available for a period to be determined in accordance with the Type Approval Authority;
<PARAGRAPH 10.3.4.>,Analyse the results of each type of test in order to verify and ensure the stability of the product characteristics making allowance for variation of an industrial production;
<PARAGRAPH 10.3.5.>,Ensure that for each type of product at least the tests prescribed in Annex-7 to this Regulation with the tolerances as prescribed in Annex-2 to this Regulation are carried out;
<PARAGRAPH 10.3.6.>,Ensure that any collecting of samples giving evidence of non-conformity with the type of test considered shall give rise to another sampling and another test. All the necessary steps shall be taken to re-establish the conformity of the corresponding production.
<PARAGRAPH 10.4.>,The Type Approval Authority which has granted type approval may at any time verify the conformity control methods applicable to each production unit.
<PARAGRAPH 10.4.1.>,"In every inspection, the test books and production survey records shall be presented to the visiting inspector."
<PARAGRAPH 10.4.2.>,The inspector may take samples at random to be tested in the manufacturer's laboratory. The minimum number of samples may be determined in the light of the results of the manufacturer's own checks.
<PARAGRAPH 10.4.3.>,"When the quality level appears unsatisfactory or when it seems necessary to verify the validity of the tests carried out in the application of Paragraph-10.4.2. above, the inspector shall select samples, to be sent to the Technical Service that has conducted the type approval tests, using the criteria of Annex-7 to this Regulation with the tolerances as prescribed in Annex-2 to this Regulation."
<PARAGRAPH 10.4.4.>,The Type Approval Authority may carry out any test prescribed in this Regulation. These tests will be on samples selected at random without causing distortion of the manufacturer's delivery commitments and in accordance with the criteria of Annex-7 to this Regulation with the tolerances as prescribed in Annex-2 to this Regulation.
<PARAGRAPH 10.4.5.>,"The Type Approval Authority shall strive to obtain a frequency of inspection of once every two years. However, this is at the discretion of the Type Approval Authority and their confidence in the arrangements for ensuring effective control of the conformity of production. In the case where negative results are recorded, the Type Approval Authority shall ensure that all necessary steps are taken to re-establish the conformity of production as rapidly as possible."
<PARAGRAPH 10.5.>,Front fog lamps with apparent defects are disregarded.
<PARAGRAPH 11.>,Penalties for non-conformity of production
<PARAGRAPH 11.1.>,"The approval granted in respect of a type of front fog lamp pursuant to this Regulation may be withdrawn if the requirements set forth above are not met, or if a front fog lamp bearing the approval mark does not conform to the type approved."
<PARAGRAPH 11.2.>,"If a Contracting Party to the Agreement applying this Regulation withdraws an approval it has previously granted, it shall forthwith so notify the other Contracting Parties applying this Regulation, by means of a communication form conforming to the model in Annex-1 to this Regulation."
<PARAGRAPH 12.>,"Production definitively discontinued If the holder of the approval completely ceases to manufacture a front fog lamp approved in accordance with this Regulation, he shall so inform the Type Approval Authority which granted the approval. Upon receiving the relevant communication that Authority shall inform thereof the other Parties to the 1958 Agreement which apply this Regulation, by means of a communication form conforming to the model in Annex-1 to this Regulation."
<PARAGRAPH 13.>,"Names and addresses of Technical Services responsible for conducting approval tests, and of Type Approval Authorities The Parties to the 1958 Agreement which apply this Regulation shall communicate to the United Nations Secretariat the names and addresses of the Technical Services responsible for conducting approval tests and of the Type Approval Authorities which grant approval and to which forms certifying approval or extension or refusal or withdrawal of approval, or production definitively discontinued, issued in other countries, are to be sent."
<PARAGRAPH 14.>,Transitional provisions
<PARAGRAPH 14.1.>,As from the date of entry into force of the 04 series of amendments (9-December-2010) no Contracting Party applying this Regulation shall refuse to grant type approval under this Regulation as amended by the 04 series of amendments.
<PARAGRAPH 14.2.>,"As from the date of entry into force of Supplement_2 to the 04 series of amendments, Contracting Parties applying this Regulation shall refuse to grant approvals for new types of Class B front fog lamps. However, Contracting Parties applying this Regulation, shall continue to issue approvals for Class B front fog lamps on the basis of the 02 and 03 series of amendments provided that these front fog lamps are only intended as replacements for fitting to vehicles in use."
<PARAGRAPH 14.3.>,"Until 60 months from the date of entry into force of the 04 series of amendments (9-December-2015) with regard to the changes introduced by the 04 series of amendments concerning the photometric testing at reference luminous flux at approximately 13.2 volts, and in order to allow the Technical Services to update their testing equipment, no Contracting Party applying this Regulation shall refuse to grant approvals under this Regulation as amended by the 04 series of amendments where existing testing equipment is used, with suitable conversion of the values to the satisfaction of the Type Approval Authority responsible for type approval."
<PARAGRAPH 14.4.>,Existing approvals for front fog lamps already granted under the preceding series of amendments to this Regulation shall remain valid indefinitely.
<PARAGRAPH 14.5.>,"As from 60 months after the date of entry into force of the 03 series of amendments (11-July-2013), Contracting Parties applying this Regulation shall refuse to grant any extensions of approvals for all Class B front fog lamps except those intended as replacements for fitting to vehicles in use. Contracting Parties applying this Regulation shall continue to grant extensions of approvals for all Class F3 front fog lamps. Annex-1 23 Annex-1 Communication (Maximum format: A4 (210 x 297 mm)) 1 Concerning:2 Approval granted Approval extended Approval refused Approval withdrawn Production definitively discontinued of a type of front fog lamp pursuant to Regulation-No._19"
