paragraph,Text
<PARAGRAPH 7.1.2.>,"Before testing the Technical Service has to prepare a test plan in conjunction with the manufacturer, for the configuration ""REESS charging mode coupled to the power grid"" configuration which contains at least mode of operation, stimulated function(s), monitored function(s), pass/fail criterion (criteria) and intended emissions."
<PARAGRAPH 7.1.3.>,"A vehicle in configuration ""REESS charging mode coupled to the power grid"" should be tested with the charging harness delivered by the manufacturer. In this case, the cable shall be type approved as part of the vehicle."
<PARAGRAPH 7.1.4.>,Artificial networks AC Power mains shall be applied to the vehicle / ESA through 50 µH/50 AMN(s) as defined in Annex-8 clause_4. DC Power mains shall be applied to the vehicle / ESA through 5 µH/50 DC-charging-AN(s) as defined in Annex-8 clause_3. High voltage power line shall be applied to the ESA through a 5 µH/50 HV-AN(s) as defined in Annex-8 clause_2.
<PARAGRAPH 7.2.>,Specifications concerning broadband electromagnetic radiation from vehicles
<PARAGRAPH 7.2.1.>,Method of measurement The electromagnetic radiation generated by the vehicle representative of its type shall be measured using the method described in Annex-4. The method of measurement shall be defined by the vehicle manufacturer in accordance with the Technical Service.
<PARAGRAPH 7.2.2.>,Vehicle broadband type approval limits
<PARAGRAPH 7.2.2.1.>,"If measurements are made using the method described in Annex-4 using a vehicle-to-antenna spacing of 10.0 ± 0.2 m, the limits shall be 32 dB microvolts/m in the 30 to 75 MHz frequency band and 32 to 43 dB microvolts/m in the 75 to 400 MHz frequency band, this limit increasing logarithmically with frequencies above 75 MHz as shown in Annex-2. In the 400 to 1,000 MHz frequency band the limit remains constant at 43 dB microvolts/m."
<PARAGRAPH 7.2.2.2.>,"If measurements are made using the method described in Annex-4 using a vehicle-to-antenna spacing of 3.0 ± 0.05 m, the limits shall be 42 dB microvolts/m in the 30 to 75 MHz frequency band and 42 to 53 dB microvolts/m in the 75 to 400 MHz frequency band, this limit increasing logarithmically with frequencies above 75 MHz as shown in Annex-3. In the 400 to 1,000 MHz frequency band the limit remains constant at 53 dB microvolts/m. On the vehicle representative of its type, the measured values, expressed in dB microvolts/m shall be below the type approval limits."
<PARAGRAPH 7.3.>,Specifications concerning emission of harmonics on AC power lines from vehicles
<PARAGRAPH 7.3.1.>,Method of measurement The harmonics emission on AC power lines generated by the vehicle representative of its type shall be measured using the method described in Annex-11. The method of measurement shall be defined by the vehicle manufacturer in accordance with the Technical Service.
<PARAGRAPH 7.3.2.>,Vehicle type approval limit
<PARAGRAPH 7.3.2.1.>,"If measurements are made using the method described in Annex-11, the limits -3-2 and given in Table_3. Table_3 Harmonic number n Maximum authorized harmonic current A Odd harmonics 3 2.3 5 1.14 7 0.77 9 0.40 11 0.33 13 0.21 0.15x15/n Even harmonics 2 1.08 4 0.43 6 0.30 0.23x8/n"
<PARAGRAPH 7.3.2.2.>,"If measurements are made using the method described in Annex-11, the limits for 61000-3-12, and given in given in Table_4, Table_5 and Table_6. Table_4 Maximum allowed harmonics (input curr single phase or other than balanced three-phase equipment Minimum Rsce Acceptable individual harmonic current In/I1 % Maximum current harmonic ratio % I3 I5 I7 I9 I11 I13 THD PWHD 33 21.6 10.7 7.2 3.8 3.1 2 23 23 66 24 13 8 5 4 3 26 26 120 27 15 10 6 5 4 30 30 250 35 20 13 9 8 6 40 40 41 24 15 12 10 8 47 47 Relative values of even harmonics lower or equal to 12 shall be lower than 16/n %. Even harmonics greater than 12 are taken into account in the Total Harmonic Distorsion (THD) and Partial Weighted Harmonic Distorsion (PWHD) the same way than odd harmonics. Linear interpolation between successive values of Short Circuit Ratio of an Equipment (Rsce) is authorized. Table_5 three-phase equipment Minimum Rsce Acceptable individual harmonic current In/I1 % Maximum current harmonic ratio % I5 I7 I11 I13 THD PWHD 33 10.7 7.2 3.1 2 13 22 66 14 9 5 3 16 25 120 19 12 7 4 22 28 250 31 20 12 7 37 38 40 25 15 10 48 46 Relative values of even harmonics lower or equal to 12 shall be lower than 16/n %. Even harmonics greater than 12 are taken into account in the THD and PWHD the same way than odd harmonics. Linear interpolation between successive values of Rsce is authorized. Table_6 three-phase equipment under specific conditions Minimum Rsce Acceptable individual harmonic current In/I1 % Maximum current harmonic ratio % I5 I7 I11 I13 THD PWHD 33 10.7 7.2 3.1 2 13 22 40 25 15 10 48 46 Relative values of even harmonics lower or equal to 12 shall be lower than 16/n %. Even harmonics greater than 12 are taken into account in the THD and PWHD the same way than odd harmonics"
<PARAGRAPH 7.4.>,"Specifications concerning emission of voltage changes, voltage fluctuations and flicker on AC power lines from vehicles."
<PARAGRAPH 7.4.1.>,"Method of measurement The emission of voltage changes, voltage fluctuations and flicker on AC power lines generated by the vehicle representative of its type shall be measured using the method described in Annex-12. The method of measurement shall be defined by the vehicle manufacturer in accordance with the Technical Service."
<PARAGRAPH 7.4.2.>,Vehicle type approval limit
<PARAGRAPH 7.4.2.1.>,"If measurements are made using the method described in Annex-12, the limits for are those defined in IEC 61000-3-3, paragraph 5: - The value of Pst shall not be greater than 1.0; - The value of Plt shall not be greater than 0.65; - The value of d(t) during a voltage change shall not exceed 3.3 per cent for more than 500 ms; - The relative steady-state voltage change, dc, shall not exceed 3.3 per cent; - The maximum relative voltage change dmax, shall not exceed 6 per cent."
<PARAGRAPH 7.4.2.2.>,"If measurements are made using the method described in Annex-12, the limits connection are those defined in IEC 61000-3-11, paragraph 5: - The value of Pst shall not be greater than 1.0; - The value of Plt shall not be greater than 0.65; - The value of d(t) during a voltage change shall not exceed 3.3 per cent for more than 500 ms; - The relative steady-state voltage change, dc, shall not exceed 3.3 per cent; - The maximum relative voltage change dmax, shall not exceed 6 per cent."
<PARAGRAPH 7.5.>,Specifications concerning emission of radiofrequency conducted disturbances on AC or DC power lines from vehicles
<PARAGRAPH 7.5.1.>,Method of measurement The emission of radiofrequency conducted disturbances on AC or DC power lines generated by the vehicle representative of its type shall be measured using the method described in Annex-13. The method of measurement shall be defined by the vehicle manufacturer in accordance with the Technical Service.
<PARAGRAPH 7.5.2.>,Vehicle type approval limit
<PARAGRAPH 7.5.2.1.>,"If measurements are made using the method described in Annex-13, the limits on AC power lines are those defined in IEC 61000-6-3 and given in Table_7. Table_7 Maximum allowed radiofrequency conducted disturbances on AC power lines Frequency (MHz) Limits and detector 0.15 to 0.5 66 to 56 dBµV (quasi-peak) 56 to 46 dBµV (average) (linearly decreasing with logarithm of frequency) 0.5 to 5 56 dBµV (quasi-peak) 46 dBµV (average) 5 to 30 60 dBµV (quasi-peak) 50 dBµV (average)"
<PARAGRAPH 7.5.2.2.>,"If measurements are made using the method described in Annex-13, the limits on DC power lines are those defined in IEC 61000-6-3 and given in Table_8. Table_8 Maximum allowed radiofrequency conducted disturbances on DC power lines Frequency (MHz) Limits and detector 0.15 to 0.5 79 dBµV (quasi-peak) 66 dBµV (average) 0.5 to 30 73 dBµV (quasi-peak) 60 dBµV (average)"
<PARAGRAPH 7.6.>,Specifications concerning emission of radiofrequency conducted disturbances on wired network port from vehicles
<PARAGRAPH 7.6.1.>,Method of measurement The emission of radiofrequency conducted disturbances on wired network port generated by the vehicle representative of its type shall be measured using the method described in Annex-14. The method of measurement shall be defined by the vehicle manufacturer in accordance with the Technical Service.
<PARAGRAPH 7.6.2.>,Vehicle type approval limit
<PARAGRAPH 7.6.2.1.>,"If measurements are made using the method described in Annex-14, the limits on wired network port are those defined in IEC 61000-6-3 and given in Table_9. Table_9 Maximum allowed radiofrequency conducted disturbances wired network port Frequency (MHz) Voltage limits (detector) Current limits (detector) 0.15 to 0.5 84 to 74 dBµV (quasi-peak) 74 to 64 dBµV (average) (linearly decreasing with logarithm of frequency) 40 to 30 dBµA (quasi-peak) 30 to 20 dBµA (average) (linearly decreasing with logarithm of frequency) 0.5 to 30 74 dBµV (quasi-peak) 64 dBµV (average) 30 dBµA (quasi-peak) 20 dBµA (average)"
<PARAGRAPH 7.7.>,Specifications concerning immunity of vehicles to electromagnetic radiation
<PARAGRAPH 7.7.1.>,Method of testing The immunity to electromagnetic radiation of the vehicle representative of its type shall be tested by the method described in Annex-6.
<PARAGRAPH 7.7.2.>,Vehicle immunity type approval limits
<PARAGRAPH 7.7.2.1.>,"If tests are made using the method described in Annex-6, the field strength shall be 30 volts/m rms (root mean squared) in over 90 per cent of the 20 to 2,000 MHz frequency band and a minimum of 25 volts/m rms over the whole 20 to 2,000 MHz frequency band."
<PARAGRAPH 7.7.2.2.>,"The vehicle representative of its type shall be considered as complying with immunity requirements if, during the tests performed in accordance with Annex-6, there shall be no degradation of performance of ""immunity related functions"", according to Paragraph-2.2. of Annex-6."
<PARAGRAPH 7.8.>,Specifications concerning the immunity of vehicles to Electrical Fast Transient/Burst disturbances conducted along AC and DC power lines.
<PARAGRAPH 7.8.1.>,Method of testing
<PARAGRAPH 7.8.1.1.>,The immunity to Electrical Fast Transient/Burst disturbances conducted along AC and DC power lines of the vehicle representative of its type shall be tested by the method described in Annex-15.
<PARAGRAPH 7.8.2.>,Vehicle immunity type approval limits
<PARAGRAPH 7.8.2.1.>,"If tests are made using the methods described in Annex-15, the immunity test levels, for AC or DC power lines, shall be: ±2 kV test voltage in open circuit, with a rise time (Tr) of 5 ns, and a hold time (Th) of 50 ns and a repetition rate of 5 kHz for at least 1 minute."
<PARAGRAPH 7.8.2.2.>,"The vehicle representative of its type shall be considered as complying with immunity requirements if, during the tests performed in accordance with Annex-15, there shall be no degradation of performance of ""immunity related functions"", according to Paragraph-2.2. of Annex-6."
<PARAGRAPH 7.9.>,Specifications concerning the immunity of vehicles to surge conducted along AC or DC power lines.
<PARAGRAPH 7.9.1.>,Method of testing
<PARAGRAPH 7.9.1.1.>,The immunity to surge conducted along AC/DC power lines of the vehicle representative of its type shall be tested by the method described in Annex-16.
<PARAGRAPH 7.9.2.>,Vehicle immunity type approval limits
<PARAGRAPH 7.9.2.1.>,"If tests are made using the methods described in Annex-16, the immunity test levels shall be: (a) For AC power lines: ±2 kV test voltage in open circuit between line and earth and ±1 kV between lines (pulse 1.2 µs / 50 µs), with a rise time (Tr) of 1.2 µs, and a hold time (Th) of 50 µs. Each surge shall be applied five times with a maximum delay of 1 minute between each pulse. This has to be applied for the following phases: 0, 90, 180 and 270°, (b) For DC power lines: ±0.5 kV test voltage in open circuit between line and earth and ±0.5 kV between lines (pulse 1.2 µs / 50 µs) with a rise time (Tr) of 1.2 µs, and a hold time (Th) of 50 µs. Each surge shall be applied five times with a maximum delay of 1 minute."
<PARAGRAPH 7.9.2.2.>,"The vehicle representative of its type shall be considered as complying with immunity requirements if, during the tests performed in accordance with Annex-16, there shall be no degradation of performance of ""immunity related functions"", according to Paragraph-2.2. of Annex-6."
<PARAGRAPH 7.10.>,Specifications concerning broadband electromagnetic interference caused by ESAs
<PARAGRAPH 7.10.1.>,Method of measurement The electromagnetic radiation generated by the ESA representative of its type shall be measured by the method described in Annex-7.
<PARAGRAPH 7.10.2.>,ESA broadband type approval limits
<PARAGRAPH 7.10.2.1.>,"If measurements are made using the method described in Annex-7, the limits shall be 62 to 52 dBµV/m in the 30 to 75 MHz frequency band, this limit decreasing logarithmically with frequencies above 30 MHz, and 52 to 63 dBµV/m in the 75 to 400 MHz band, this limit increasing logarithmically with frequencies above 75 MHz as shown in Annex-6. In the 400 to 1,000 MHz frequency band the limit remains constant at 63 dBµV/m."
<PARAGRAPH 7.10.2.2.>,"On the ESA representative of its type, the measured values, expressed in dBµV/m, shall be below the type approval limits."
<PARAGRAPH 7.11.>,Specifications concerning emission of harmonics on AC power lines from ESAs
<PARAGRAPH 7.11.1.>,Method of measurement The harmonics emission on AC power lines generated by the ESA representative of its type shall be measured using the method described in Annex-17. The method of measurement shall be defined by the manufacturer in accordance with the Technical Service.
<PARAGRAPH 7.11.2.>,ESA type approval limit
<PARAGRAPH 7.11.2.1.>,"If measurements are made using the method described in Annex-17, the limits -3-2 and given in Table_10. Table_10 Maximum allowed harmonics (input curr Harmonic number n Maximum authorized harmonic current A Odd harmonics 3 2.3 5 1.14 7 0.77 9 0.40 11 0.33 13 0.21 0.15x15/n Even harmonics 2 1.08 4 0.43 6 0.30 0.23x8/n"
<PARAGRAPH 7.11.2.2.>,"If measurements are made using the method described in Annex-17, the limits 61000-3-12 and given in Table_11, Table_12 and Table_13. Table_11 Maximum allowed harmonics (input current > 16 single phase or other than balanced three-phase equipment Minimum Rsce Acceptable individual harmonic current In/I1 % Maximum current harmonic ratio % I3 I5 I7 I9 I11 I13 THD PWHD 33 21.6 10.7 7.2 3.8 3.1 2 23 23 66 24 13 8 5 4 3 26 26 120 27 15 10 6 5 4 30 30 250 35 20 13 9 8 6 40 40 41 24 15 12 10 8 47 47 Relative values of even harmonics lower or equal to 12 shall be lower than 16/n %. Even harmonics greater than 12 are taken into account in the THD and PWHD in the same way than odd harmonics. Linear interpolation between successive values of Rsce is authorized. Table_12 balanced three-phase equipment Minimum Rsce Acceptable individual harmonic current In/I1 % Maximum current harmonic ratio % I5 I7 I11 I13 THD PWHD 33 10.7 7.2 3.1 2 13 22 66 14 9 5 3 16 25 120 19 12 7 4 22 28 250 31 20 12 7 37 38 40 25 15 10 48 46 Relative values of even harmonics lower or equal to 12 shall be lower than 16/n %. Even harmonics greater than 12 are taken into account in the THD and PWHD in the same way as odd harmonics. Linear interpolation between successive values of Rsce is authorized. Table_13 balanced three-phase equipment under specific conditions Minimum Rsce Acceptable individual harmonic current In/I1 % Maximum current harmonic ratio % I5 I7 I11 I13 THD PWHD 33 10.7 7.2 3.1 2 13 22 40 25 15 10 48 46 Relative values of even harmonics lower or equal to 12 shall be lower than 16/n %. Even harmonics greater than 12 are taken into account in the THD and PWHD in the same way as odd harmonics."
<PARAGRAPH 7.12.>,"Specifications concerning emission of voltage changes, voltage fluctuations and flicker on AC power lines from ESAs"
<PARAGRAPH 7.12.1.>,"Method of measurement The emission of voltage changes, voltage fluctuations and flicker on AC power lines generated by the ESA representative of its type shall be measured using the method described in Annex-18. The method of measurement shall be defined by the ESA manufacturer in accordance with the Technical Service."
<PARAGRAPH 7.12.2.>,ESA type approval limit
<PARAGRAPH 7.12.2.1.>,"If measurements are made using the method described in Annex-18, the limits are those defined in IEC 61000-3-3, Paragraph-5."
<PARAGRAPH 7.12.2.2.>,"If measurements are made using the method described in Annex-18, the limits connection are those defined in IEC 61000-3-11, Paragraph-5."
<PARAGRAPH 7.13.>,Specifications concerning emission of radiofrequency conducted disturbances on AC or DC power lines from ESA
<PARAGRAPH 7.13.1.>,Method of measurement The emission of radiofrequency conducted disturbances on AC or DC power lines generated by the ESA representative of its type shall be measured using the method described in Annex-19. The method of measurement shall be defined by the ESA manufacturer in accordance with the Technical Service.
<PARAGRAPH 7.13.2.>,ESA type approval limit
<PARAGRAPH 7.13.2.1.>,"If measurements are made using the method described in Annex-19, the limits on AC power lines are those defined in IEC 61000-6-3 and given in Table_14. Table_14 Maximum allowed radiofrequency conducted disturbances on AC power lines Frequency (MHz) Limits and detector 0.15 to 0.5 66 to 56 dBµV (quasi-peak) 56 to 46 dBµV (average) (linearly decreasing with logarithm of frequency) 0.5 to 5 56 dBµV (quasi-peak) 46 dBµV (average) 5 to 30 60 dBµV (quasi-peak) 50 dBµV (average)"
<PARAGRAPH 7.13.2.2.>,"If measurements are made using the method described in Annex-19, the limits on DC power lines are those defined in IEC 61000-6-3 and given in Table_15. Table_15 Maximum allowed radiofrequency conducted disturbances on DC power lines Frequency (MHz) Limits and detector 0.15 to 0.5 79 dBµV (quasi-peak) 66 dBµV (average) 0.5 to 30 73 dBµV (quasi-peak) 60 dBµV (average)"
<PARAGRAPH 7.14.>,Specifications concerning emission of radiofrequency conducted disturbances wired network port from ESA
<PARAGRAPH 7.14.1.>,Method of measurement The emission of radiofrequency conducted disturbances on wired network port generated by the ESA representative of its type shall be measured using the method described in Annex-20. The method of measurement shall be defined by the ESA manufacturer in accordance with the Technical Service.
<PARAGRAPH 7.14.2.>,ESA type approval limit
<PARAGRAPH 7.14.2.1.>,"If measurements are made using the method described in Annex-20, the limits on wired network port are those defined in IEC 61000-6-3 and given in Table_16. Table_16 Maximum allowed radiofrequency conducted disturbances on wired network port Frequency (MHz) Voltage limits (detector) Current limits (detector) 0.15 to 0.5 84 to 74 dBµV (quasi-peak) 74 to 64 dBµV (average) (linearly decreasing with logarithm of frequency) 40 to 30 dBµA (quasi-peak) 30 to 20 dBµA (average) (linearly decreasing with logarithm of frequency) 0.5 to 30 74 dBµV (quasi-peak) 64 dBµV (average) 30 dBµA (quasi-peak) 20 dBµA (average)"
<PARAGRAPH 7.15.>,Specifications concerning the immunity of ESAs to electrical fast transient/burst disturbances conducted along AC and DC power lines.
<PARAGRAPH 7.15.1.>,Method of testing
<PARAGRAPH 7.15.1.1.>,The immunity to Electrical Fast Transient/Burst disturbances conducted along AC and DC power lines of the ESA representative of its type shall be tested by the method described in Annex-21.
<PARAGRAPH 7.15.2.>,ESA immunity type approval limits
<PARAGRAPH 7.15.2.1.>,"If tests are made using the methods described in Annex-21, the immunity test levels, for AC or DC power lines, shall be: ± 2 kV test voltage in open circuit, with a rise time (Tr) of 5 ns, and a hold time (Th) of 50 ns and a repetition rate of 5 kHz for at least 1 minute."
<PARAGRAPH 7.15.2.2.>,"The ESA representative of its type shall be considered as complying with immunity requirements if, during the tests performed in accordance with Annex-21, there shall be no degradation of performance of ""immunity related functions"", according to Paragraph-2.2. of Annex-9."
<PARAGRAPH 7.16.>,Specifications concerning the immunity of ESAs to surge conducted along AC or DC power lines
<PARAGRAPH 7.16.1.>,Method of testing
<PARAGRAPH 7.16.1.1.>,The immunity to surge conducted along AC / DC power lines of the ESA representative of its type shall be tested by the method described in Annex-22.
<PARAGRAPH 7.16.2.>,ESA immunity type approval limits
<PARAGRAPH 7.16.2.1.>,"If tests are made using the methods described in Annex-22, the immunity test levels shall be: (a) For AC power lines: ±2 kV test voltage in open circuit between line and earth and ±1 kV between lines (pulse 1.2 µs / 50 µs), with a rise time (Tr) of 1.2 µs, and a hold time (Th) of 50 µs. Each surge shall be applied five times with a maximum delay of 1 minute between each pulse. This has to be applied for the following phases: 0, 90, 180 and 270°, (b) For DC power lines: ±0.5 kV test voltage in open circuit between line and earth and ±0.5 kV between lines (pulse 1.2 µs / 50 µs) with a rise time (Tr) of 1.2 µs, and a hold time (Th) of 50 µs. Each surge shall be applied five times with a maximum delay of 1 minute."
<PARAGRAPH 7.16.2.2.>,"The ESA representative of its type shall be considered as complying with immunity requirements if, during the tests performed in accordance with Annex-22, there shall be no degradation of performance of ""immunity related functions"", according to Paragraph-2.2. of Annex-9."
<PARAGRAPH 7.17.>,Specifications concerning the emission of transient conducted disturbances generated by ESAs on 12 / 24 V supply lines
<PARAGRAPH 7.17.1.>,"Method of testing The emission of ESA representative of its type shall be tested by the method(s) according to ISO 7637-2, as described in Annex-10 for the levels given in Table_17. Table_17 Maximum allowed pulse amplitude Maximum allowed pulse amplitude for Polarity of pulse amplitude Vehicles with 12 V systems Vehicles with 24 V systems Positive +75 V +150 V Negative 100 V 450 V"
<PARAGRAPH 7.18.>,Specifications concerning immunity of ESAs to electromagnetic radiation
<PARAGRAPH 7.18.1.>,Method(s) of testing The immunity to electromagnetic radiation of the ESA representative of its type shall be tested by the method(s) chosen from those described in Annex-9.
<PARAGRAPH 7.18.2.>,ESA immunity type approval limits
<PARAGRAPH 7.18.2.1.>,"If tests are made using the methods described in Annex-9, the immunity test levels shall be 60 volts/m rms for the 150 mm stripline testing method, 15 volts/m rms for the 800 mm stripline testing method, 75 volts/m rms for the Transverse Electromagnetic Mode (TEM) cell testing method, 60 mA rms for the Bulk Current Injection (BCI) testing method and 30 volts/m rms for the free field testing method in over 90 per cent of the 20 to 2,000 MHz frequency band, and to a minimum of 50 volts/m rms for the 150 mm stripline testing method Paragraph-12.5 volts/m rms for the 800 mm stripline testing method Paragraph-62.5 volts/m rms, for the TEM cell testing method, 50 mA rms for the bulk current injection (BCI) testing method and 25 volts/m rms for the free field testing method over the whole 20 to 2,000 MHz frequency band."
<PARAGRAPH 7.18.2.2.>,"The ESA representative of its type shall be considered as complying with immunity requirements if, during the tests performed in accordance with Annex-9, there shall be no degradation of performance of ""immunity related functions""."
<PARAGRAPH 7.19.>,"Specifications concerning the immunity of ESAs to transient disturbances conducted along 12 / 24 V supply lines. 7.19.1 Method of testing The immunity of ESA representative of its type shall be tested by the method(s) according to ISO 7637-2, as described in Annex-10 with the test levels given in Table_18. Table_18 Immunity of ESA Test pulse number Immunity test level Functional status for systems: Related to immunity related functions Not related to immunity related functions 1 III C D 2a III B D 2b III C D 3a/3b III A D"
<PARAGRAPH 7.20.>,Exceptions
<PARAGRAPH 7.20.1.>,"When there is no direct connection to a wired network which includes telecommunication service additional to the charging communication service, Annex-14 and Annex-20 shall not apply."
<PARAGRAPH 7.20.2.>,"When wired network port of the vehicle uses power line Transmission (PLT) on its AC/DC power lines, Annex-14 shall not apply."
<PARAGRAPH 7.20.3.>,"When wired network port of the ESA uses Power Line Transmission (PLT) on its AC/DC power lines, Annex-20 shall not apply."
<PARAGRAPH 7.20.4.>,"Vehicles and / or ESA which are intended to be used in ""REESS charging mode coupled to the power grid"" in the configuration connected to a DC-charging station with a length of a DC network cable (cable between the DC charging station and the vehicle plug) shorter than 30 m do not have to fulfil the requirements of Paragraph-7.5. Paragraph-7.8. Paragraph-7.9. Paragraph-7.13. Paragraph-7.15. Paragraph-7.16. In this case, the manufacturer shall provide a statement that the vehicle and/or ESA can be used in ""REESS charging mode coupled to the power grid"" only with cables shorter than 30 m. This information shall be made publicly available following the type approval."
<PARAGRAPH 7.20.5.>,"Vehicles and / or ESA which are intended to be used in ""REESS charging mode coupled to the power grid"" in the configuration connected to a local / private DC-charging station without additional participants do not have to fulfil requirements of Paragraph-7.5. Paragraph-7.8. Paragraph-7.9. Paragraph-7.13. Paragraph-7.15. Paragraph-7.16. In this case, the manufacturer shall provide a statement that the vehicle and / or ESA can be used in ""REESS charging mode coupled to the power grid"" only with a local/private DC charging station without additional participants. This information shall be made publicly available following the type approval."
<PARAGRAPH 8.>,Amendment or extension of a vehicle type approval following electrical/electronic sub-assembly (ESA) addition or substitution
<PARAGRAPH 8.1.>,"Where a vehicle manufacturer has obtained type approval for a vehicle installation and wishes to fit an additional or substitutional electrical/electronic system or ESA which has already received approval under this Regulation, and which will be installed in accordance with any conditions attached thereto, the vehicle approval may be extended without further testing. The additional or substitutional electrical/electronic system or ESA shall be considered as part of the vehicle for conformity of production purposes."
<PARAGRAPH 8.2.>,"Where the additional or substitution part(s) has (have) not received approval pursuant to this Regulation, and if testing is considered necessary, the whole vehicle shall be deemed to conform if the new or revised part(s) can be shown to conform to the relevant requirements of Paragraph-6. and, if applicable, of Paragraph-7. or if, in a comparative test, the new part can be shown not to be likely to adversely affect the conformity of the vehicle type."
<PARAGRAPH 8.3.>,"The addition by a vehicle manufacturer to an approved vehicle of standard domestic or business equipment, other than mobile communication equipment, which conforms to other Regulations, and the installation, substitution or removal of which is according to the recommendations of the equipment and vehicle manufacturers, shall not invalidate the vehicle approval. This shall not preclude vehicle manufacturers fitting communication equipment in accordance with suitable installation guidelines developed by the vehicle manufacturer and/or manufacturer(s) of such communication equipment. The vehicle manufacturer shall provide evidence (if requested by the test authority) that vehicle performance is not adversely affected by such transmitters. This can be a statement that the power levels and installation are such that the immunity levels of this Regulation offer sufficient protection when subject to transmission alone i.e. excluding transmission in conjunction with the tests specified in Paragraph-6. This Regulation does not authorize the use of a communication transmitter when other requirements on such equipment or its use apply."
<PARAGRAPH 9.>,"Conformity of production The conformity of production procedures shall comply with those set out in the Agreement, Annex-2 (-), with the following requirements:"
<PARAGRAPH 9.1.>,"Vehicles or components or ESAs approved under this Regulation shall be so manufactured as to conform to the type approved by meeting the requirements set forth in Paragraph-6. and, if applicable, in Paragraph-7. above."
<PARAGRAPH 9.2.>,Conformity of production of the vehicle or component or separate technical unit shall be checked on the basis of the data contained in the communication form(s) for type approval set out in Annex-3A and/or 3B to this Regulation.
<PARAGRAPH 9.3.>,"If the Type Approval Authority is not satisfied with the checking procedure of the manufacturer, then Paragraph-9.3.1. Paragraph-9.3.2. Paragraph-9.3.3. below shall apply."
<PARAGRAPH 9.3.1.>,"When the conformity of a vehicle, component or ESA taken from the series is being verified, production shall be deemed to conform to the requirements of this Regulation in relation to broadband electromagnetic disturbances and narrowband electromagnetic disturbances if the levels measured do not exceed by more than 4 dB (60 per cent) the reference limits prescribed in Paragraph-6.2.2.1. Paragraph-6.2.2.2. Paragraph-6.3.2.1. Paragraph-6.3.2.2. and, if applicable, Paragraph-7.2.2.1. Paragraph-7.2.2.2. for vehicles and Paragraph-6.5.2.1. Paragraph-6.6.2.1., and, if applicable, Paragraph-7.10.2.1. above for ESAs (as appropriate)."
<PARAGRAPH 9.3.2.>,"When the conformity of a vehicle, component or ESA taken from the series is being verified, production shall be deemed to conform to the requirements of this Regulation in relation to immunity to electromagnetic radiation if the vehicle ESA does not exhibit any degradation relating to the direct control of the vehicle which could be observed by the driver or other road user when the vehicle is in the state defined in Annex-6, Paragraph-4., and is subjected to a field strength, expressed in Volts/m, up to 80 per cent of the reference limits prescribed in Paragraph-6.4.2.1., and, if applicable, Paragraph-7.7.2.1. for vehicles and Paragraph-6.8.2.1. and, if applicable, Paragraph-7.18.2.1. for ESAs above."
<PARAGRAPH 9.3.3.>,"If the conformity of a component, or Separate Technical Unit (STU) taken from the series is being verified, production shall be deemed to conform to the requirements of this Regulation in relation to immunity to conducted disturbances and emission if the component or STU shows no degradation of performance of ""immunity related functions"" up to levels given in Paragraph-6.9.1. and, if applicable, Paragraph-7.19.1., and does not exceed the levels given in Paragraph-6.7.1. and, if applicable, Paragraph-7.17.1. above."
<PARAGRAPH 10.>,Penalties for non-conformity of production
<PARAGRAPH 10.1.>,"The approval granted in respect of a type of vehicle, component or separate technical unit pursuant to this Regulation may be withdrawn if the requirements laid down in Paragraph-6. and, if applicable, Paragraph-7. above are not complied with or if the selected vehicles fail to pass the tests provided for in Paragraph-6. and, if applicable, Paragraph-7. above."
<PARAGRAPH 10.2.>,"If a Party to the Agreement which applies this Regulation withdraws an approval it has previously granted, it shall forthwith notify the other Contracting Parties applying this Regulation thereof by means of a communication form conforming to the model in Annexes 3A and 3B to this Regulation."
<PARAGRAPH 11.>,"Production definitively discontinued If the holder of an approval permanently ceases to manufacture a type of vehicle or ESA approved in accordance with this Regulation, he shall so inform the Type Approval Authority which granted the approval, which shall in turn notify the other Parties to the 1958 Agreement which apply this Regulation, by means of a communication form conforming to the model in Annexes 3A and 3B to this Regulation."
<PARAGRAPH 12.>,Modification and extension of type approval of a vehicle or ESA
<PARAGRAPH 12.1.>,Every modification of the vehicle or ESA type shall be notified to the Type Approval Authority which granted approval of the vehicle type. This Authority may then either:
<PARAGRAPH 12.1.1.>,Consider that the modifications made are unlikely to have an appreciable adverse effect and that in any case the vehicle or ESA still meets the requirements; Paragraph-12.1.2. Require a further test report from the Technical Service responsible for conducting the tests.
<PARAGRAPH 12.2.>,"Notice of conformation of approval or of refusal of approval, accompanied by particulars of the modifications, shall be communicated by the procedure indicated in Paragraph-4. of this Regulation above to the Parties to the Agreement applying this Regulation."
<PARAGRAPH 12.3.>,The Type Approval Authority granting the approval extension shall assign a serial number to the extension and so notify the other Parties to the 1958 Agreement applying this Regulation by means of a communication form conforming to the models in Annexes 3A and 3B to this Regulation.
<PARAGRAPH 13.>,Transitional provisions 13.1 Transitional provisions applicable to the 05 series of amendments
<PARAGRAPH 13.1.1.>,"As from 9-October-2014, no Contracting Party applying this UN Regulation shall refuse to grant or refuse to accept UN type-approvals under this UN Regulation as amended by the 05 series of amendments."
<PARAGRAPH 13.1.2.>,"As from 9-October-2017, Contracting Parties applying this UN Regulation shall not be obliged to accept UN type-approvals to the preceding series of amendments, first issued after 9-October-2017 or extensions thereof."
