paragraph,Text
<PARAGRAPH 6.2.2.7.>,"In the case of buckles which incorporate a component common to two assemblies, the strength and release tests of Paragraph-7.7. Paragraph-7.8. below shall also be carried out with the part of the buckle pertaining to one assembly being engaged in the mating part pertaining to the other, if it is possible for the buckle to be so assembled in use."
<PARAGRAPH 6.2.3.>,Belt adjusting device
<PARAGRAPH 6.2.3.1.>,"The belt after being put on by the wearer, shall either adjust automatically to fit him or be such that the manually adjusting device shall be readily accessible to the seated wearer and shall be convenient and easy to use. It shall also allow the belt to be tightened with one hand to suit the wearer's body size and the position of the vehicle seat."
<PARAGRAPH 6.2.3.2.>,Two samples of each belt adjusting device shall be tested in accordance with the requirements of Paragraph-7.3. below. The strap slip shall not exceed 25 mm for each sample of adjusting device and the sum of shifts for all the adjusting devices shall not exceed 40 mm.
<PARAGRAPH 6.2.3.3.>,All the adjustment devices shall be tested for strength as prescribed in Paragraph-7.5.1. below. They shall not break or become detached under the tension set up by the prescribed load.
<PARAGRAPH 6.2.3.4.>,When tested in accordance with Paragraph-7.5.6. below the force required to operate any manually adjusting device shall not exceed 5 daN.
<PARAGRAPH 6.2.4.>,Attachments and belt adjustment devices for height The attachments shall be tested for strength as prescribed in Paragraph-7.5.1. Paragraph-7.5.2. below. The actual belt adjustment devices for height shall be tested for strength as prescribed in Paragraph-7.5.2. of this Regulation where they have not been tested on the vehicle in application of UN Regulation-No._14 (in its last version of amendments) relative to anchorages of safety-belts. These parts shall not break or become detached under the tension set up by the prescribed load.
<PARAGRAPH 6.2.5.>,"Retractors Retractors shall be subjected to tests and shall fulfil the requirements specified below, including the tests for strength prescribed in Paragraph-7.5.1. Paragraph-7.5.2. below. (These requirements are such that they exclude non-locking retractors.)"
<PARAGRAPH 6.2.5.1.>,Manually unlocking retractors
<PARAGRAPH 6.2.5.1.1.>,The strap of a safety-belt assembly equipped with a manually unlocking retractor shall not move more than 25 mm between locking positions of the retractor.
<PARAGRAPH 6.2.5.1.2.>,The strap of a safety-belt assembly shall extract from a manually unlocking retractor within 6 mm of its maximum length when a tension of not less than 1.4 daN and not more than 2.2 daN is applied to the strap in the normal direction of pull.
<PARAGRAPH 6.2.5.1.3.>,"The strap shall be withdrawn from the retractor and allowed to retract repeatedly by the method described in Paragraph-7.6.1. until 5,000 cycles have been completed. The retractor shall then be subjected to the corrosion test given in Paragraph-7.2. and to the dust test given in Paragraph-7.6.3. below. It shall then satisfactorily complete a further 5,000 cycles of withdrawal and retraction. After the above tests, the retractor shall operate correctly and still meet the requirements of Paragraph-6.2.5.1.1. Paragraph-6.2.5.1.2. above."
<PARAGRAPH 6.2.5.2.>,Automatically locking retractors
<PARAGRAPH 6.2.5.2.1.>,"The strap of a safety-belt assembly equipped with an automatically locking retractor shall not move more than 30 mm between locking positions of the retractor. After a rearward movement of the wearer, the belt shall either remain at its initial position or return to that position automatically on subsequent forward movements of the wearer."
<PARAGRAPH 6.2.5.2.2.>,"If the retractor is part of a lap belt, the retracting force of the strap shall be not less than 0.7 daN when measured in the free length between the dummy and the retractor in accordance with Paragraph-7.6.4. below. If the retractor is part of an upper torso restraint, the retracting force of the strap shall be not less than 0.1 daN and not more than 0.7 daN when similarly measured."
<PARAGRAPH 6.2.5.2.3.>,"The strap shall be withdrawn from the retractor and allowed to retract repeatedly by the method described in Paragraph-7.6.1. until 5,000 cycles have been completed. The retractor shall then be subjected to the corrosion test given in Paragraph-7.2. and after that to the dust test given in Paragraph-7.6.3. below. It shall then satisfactorily complete a further 5,000 cycles of withdrawal and retraction. After the above tests the retractor shall operate correctly and still meet the requirements of Paragraph-6.2.5.2.1. Paragraph-6.2.5.2.2. above."
<PARAGRAPH 6.2.5.3.>,Emergency locking retractors
<PARAGRAPH 6.2.5.3.1.>,"An emergency locking retractor, when tested in accordance with Paragraph-7.6.2. below, shall satisfy the conditions below. In the case of a single sensitivity, according to Paragraph-2.14.4.1. of this Regulation, only the specifications regarding deceleration of the vehicle are valid."
<PARAGRAPH 6.2.5.3.1.1.>,The locking shall have occurred when the deceleration of the vehicle reaches 0.45 g5 in the case of type 4 Paragraph-0.85 g in the case of type 4N retractors.
<PARAGRAPH 6.2.5.3.1.2.>,It shall not lock for values of acceleration of the strap measured in the direction of the extraction of the strap of less than 0.8 g in the case of type 4 or less than 1.0 g in the case of type 4N retractors.
<PARAGRAPH 6.2.5.3.1.3.>,It shall not lock when its sensing device is tilted 12° or less in any direction from the installation position specified by its manufacturer.
<PARAGRAPH 6.2.5.3.1.4.>,It shall lock when its sensing device is tilted by more than 27° in the case of type 4 or 40° in the case of type 4N retractors in any direction from the installation position specified by its manufacturer.
<PARAGRAPH 6.2.5.3.1.5.>,"In cases where the operation of a retractor depends on an external signal or power source, the design shall ensure that the retractor locks automatically upon failure or interruption of that signal or power source. However, this requirement need not be met in the case of a retractor with multiple sensitivities, provided only one sensitivity is dependent on an external signal or power source and the failure of the signal or power source is indicated to the driver by optical and/or acoustical means."
<PARAGRAPH 6.2.5.3.2.>,"When tested in accordance with Paragraph-7.6.2. below, an emergency locking retractor with multiple sensitivity, including strap sensitivity, shall comply with the specified requirements and also lock up when strap acceleration measured in the direction of unreeling is not less than 3.0 g."
<PARAGRAPH 6.2.5.3.3.>,In the case of the tests mentioned in Paragraph-6.2.5.3.1. Paragraph-6.2.5.3.2. above the amount of strap movement which may occur before the retractor locks shall not exceed 50 mm starting at the length given in Paragraph-7.6.2.1. In the case of the test mentioned in Paragraph-6.2.5.3.1.2. 5 g = 9.81 m/sP2. above locking shall not occur during the 50 mm of strap movement starting at the length given in Paragraph-7.6.2.1. below.
<PARAGRAPH 6.2.5.3.4.>,"If the retractor is part of a lap belt, the retracting force of the strap shall be not less than 0.7 daN when measured in the free length between the dummy and the retractor in accordance with Paragraph-7.6.4. If the retractor is part of an upper torso restraint, the retracting force of the strap shall be not less than 0.1 daN and not more than 0.7 daN when similarly measured, except for a belt equipped with a tension-reducing device, in which case the minimum retracting force may be reduced to 0.05 daN only when such a device is in operation mode. If the strap passes through a guide or pulley, the retracting force shall be measured in the free length between the dummy and the guide or pulley. If the assembly incorporates a device that upon manual or automatic operation prevents the strap from being completely retracted, such a device shall not be operated when these requirements are assessed. If the assembly incorporates a tension-reducing device, the retracting force of the strap described in the above shall be measured with the device in operation mode and non-operation mode when these requirements are assessed before and after durability tests according to Paragraph-6.2.5.3.5. below."
<PARAGRAPH 6.2.5.3.5.>,"The strap shall be withdrawn from the retractor and allowed to retract repeatedly by the method described in Paragraph-7.6.1. until 40,000 cycles have been completed. The retractor shall then be subjected to the corrosion test given in Paragraph-7.2. and after that to the dust test prescribed in Paragraph-7.6.3. below. It shall then satisfactorily complete a further 5,000 cycles (making 45,000 in all). If the assembly incorporates a tension-reducing device, the above tests shall be conducted on condition that the tension-reducing device is in operation mode and in non-operation mode. After the above tests, the retractor shall operate correctly and still meet the requirements of Paragraph-6.2.5.3.1. Paragraph-6.2.5.3.3. Paragraph-6.2.5.3.4. above."
<PARAGRAPH 6.2.5.4.>,"Retractors shall fulfil, after durability test according to Paragraph-6.2.5.3.5., and immediately after the retracting force measurement according to Paragraph-6.2.5.3.4. above, all next two specifications:"
<PARAGRAPH 6.2.5.4.1.>,"When retractors except automatically locking retractors are tested according to Paragraph-7.6.4.2. below, the retractors shall be able to avoid any slack between torso and belt; Paragraph-6.2.5.4.2. When the buckle is unlatched to release the tongue, the retractor alone shall be able to retract strap fully."
<PARAGRAPH 6.2.6.>,Pre-loading device
<PARAGRAPH 6.2.6.1.>,"After being submitted to corrosion testing in accordance with Paragraph-7.2. below, the pre-loading device (including the impact sensor connected to the device by the original plugs but without any current passing through them) shall operate normally."
<PARAGRAPH 6.2.6.2.>,It shall be verified that inadvertent operation of the device does not involve any risk of bodily injury for wearer.
<PARAGRAPH 6.2.6.3.>,In the case of pyrotechnic pre-loading devices:
<PARAGRAPH 6.2.6.3.1.>,"After being submitted to conditioning in accordance with Paragraph-7.9.1. below, operation of the pre-loading device shall not have been activated by temperature and the device shall operate normally."
<PARAGRAPH 6.2.6.3.2.>,Precautions shall be taken to prevent the hot gases expelled from igniting adjacent flammable materials.
<PARAGRAPH 6.3.>,Straps
<PARAGRAPH 6.3.1.>,General
<PARAGRAPH 6.3.1.1.>,The characteristics of the straps shall be such as to ensure that their pressure on the wearer's body is distributed as evenly as possible over their width and that they do not twist even under tension. They shall have energy-absorbing and energy-dispersing capacities. The straps shall have finished selvages which shall not become unravelled in use.
<PARAGRAPH 6.3.1.2.>,"The width of the strap under load of 980 daN + 100 - 0 daN shall be not less than 46 mm. This dimension shall be measured according to the test prescribed in Paragraph-7.4.3. below, stopping the machine at the above mentioned load.6"
<PARAGRAPH 6.3.2.>,"Strength after room-conditioning In the case of the two straps samples conditioned in conformity with Paragraph-7.4.1.1. the breaking load of the strap, determined as prescribed in Paragraph-7.4.2. below, shall be not less than 1,470 daN. The difference between the breaking loads of the two samples shall not exceed 10 per cent of the greater of the breaking loads measured."
<PARAGRAPH 6.3.3.>,"Strength after special conditioning In the case of the two strap samples conditioned in conformity with one of the provisions of Paragraph-7.4.1. (except 7.4.1.1.) below, the breaking load of the strap shall be not less than 75 per cent of average of the loads determined in the test referred to in Paragraph-6.3.2. and not less than 1,470 daN. The Technical Service conducting the tests may dispense with one or more of these tests if the composition of the material used or information already available renders the test or tests superfluous."
<PARAGRAPH 6.4.>,Belt assembly or restraint system
<PARAGRAPH 6.4.1.>,Dynamic test
<PARAGRAPH 6.4.1.1.>,The belt assembly or restraint system shall be subjected to a dynamic test in conformity with Paragraph-7.7. below.
<PARAGRAPH 6.4.1.2.>,"The dynamic test shall be performed on two belt assemblies which have not previously been under load, except in the case of belt assemblies forming part of restraint systems when the dynamic test shall be performed on the restraint systems intended for one group of seats which have not previously been under load. The buckles of the belt assemblies to be tested shall have met the requirements of Paragraph-6.2.2.4. above. In the case of safety-belts with retractors, the retractor shall have been subjected to the dust resistance test 6 The test has not been performed for woven straps in twill construction with high-tenacity polyester yarns as those webbings get wider under load. In that case the width without load shall be 46mm. laid down in Paragraph-7.6.3.; in addition, in the case of safety-belts or restraint systems equipped with a pre-loading device comprising pyrotechnic means, the device shall have been subjected to the conditioning specified in Paragraph-7.9.1. below."
<PARAGRAPH 6.4.1.2.1.>,"The belts shall have undergone the corrosion test described in Paragraph-7.2., after which the buckles shall be subjected to 500 additional opening and closing cycles under normal conditions of use."
<PARAGRAPH 6.4.1.2.2.>,"Safety-belts with retractors shall have been subjected either to the tests described in Paragraph-6.2.5.2. or to those described in Paragraph-6.2.5.3. above. If, however, a retractor has already been subjected to the corrosion test in accordance with the provisions of Paragraph-6.4.1.2.1. above, this test need not be repeated."
<PARAGRAPH 6.4.1.2.3.>,"In the case of a belt intended for use with a belt adjustment device for height, as defined in Paragraph-2.14.6. above, the test shall be carried out with the device adjusted in the most unfavourable position(s) chosen by the Technical Service responsible for testing. However:"
<PARAGRAPH 6.4.1.2.3.1.>,"If the belt adjustment device for height is constituted by the belt anchorage, as approved in accordance with the provisions of UN Regulation-No._14, the Technical Service responsible for testing may, at its discretion, apply the provisions of Paragraph-7.7.1. below;"
<PARAGRAPH 6.4.1.2.3.2.>,"If a flexible shoulder adjustment device for height is part of the belt, it shall be tested as a restraint system and the Technical Service responsible for testing shall apply the provisions under Paragraph-7.7.1. that count for testing on the part of the vehicle structure to which the restraint system is normally fitted."
<PARAGRAPH 6.4.1.2.4.>,"In the case of safety-belt with a preloading device the minimum displacement specified in Paragraph-6.4.1.3.2. below may be reduced by half. For the purpose of this test, the preloading device shall be in operation."
<PARAGRAPH 6.4.1.2.5.>,"In the case of a safety-belt with tension-reducing device, it shall be subjected to a durability test with such a device in operation mode according to Paragraph-6.2.5.3.5 before a dynamic test. The dynamic test shall then be conducted with the tension-reducing device in operation mode."
<PARAGRAPH 6.4.1.3.>,"During this test, the following requirements shall be met:"
<PARAGRAPH 6.4.1.3.1.>,"No part of the belt assembly or a restraint system affecting the restraint of the occupant shall break and no buckles or locking system or displacement system shall release or unlock; Paragraph-6.4.1.3.2. The forward displacement of the manikin shall be between 80 and 200 mm at pelvic level in the case of lap belts. In the case of other types of belts, the forward displacement shall be between 80 and 200 mm at pelvic level and between 100 and 300 mm at chest level. In the case of a harness belt, the minimum displacements specified above may be reduced by half. These displacements are the displacements in relation to the measurement points shown in Annex-7, Figure_6 to this Regulation."
<PARAGRAPH 6.4.1.3.3.>,"In the case of a safety-belt intended to be used in an outboard front seating position protected by an airbag in front of it, the displacement of the chest reference point may exceed that specified in Paragraph-6.4.1.3.2. above if its speed at this value does not exceed 24 km/h."
<PARAGRAPH 6.4.1.3.4.>,"In case of a seating position, other than the outboard front seating positions, which is protected with an airbag in front of it, the displacement of the chest reference point may exceed that specified in Paragraph-6.4.1.3.2. above if its speed at this value does not exceed 24 km/h in tests performed with the airbag in a vehicle related environment, reflecting the vehicle coordinates of the airbag mounting and attachment points."
<PARAGRAPH 6.4.1.4.>,In the case of a restraint system:
<PARAGRAPH 6.4.1.4.1.>,The movement of the chest reference point may exceed that specified in Paragraph-6.4.1.3.2. above if it can be shown either by calculation or a further test that no part of the torso or the head of the manikin used in the dynamic test would have come into contact with any forward rigid part of the vehicle other than:
<PARAGRAPH 6.4.1.4.1.1.>,"In the case of the driver, contact of the chest with the steering assembly would be allowed, if the latter meets the requirements of UN Regulation-No._12 and provided contact does not occur at a speed higher than 24 km/h. For this assessment the seat shall be considered to be in the positions specified in Paragraph-7.7.1.5. below."
<PARAGRAPH 6.4.1.4.1.2.>,"In the case of any other occupant, a contact of the head or of the chest with any rigid part of the vehicle in front of the manikin would not be allowed. Additionally contact of the manikins head with its knees is not allowed. For this assessment the seat of the tested manikin and, if applicable, the seat in front of the manikin shall be considered to be in the positions specified in Paragraph-7.7.1.6. below."
<PARAGRAPH 6.4.1.4.2.>,"In vehicles where such devices are used, the displacement and locking systems enabling the occupants of all seats to leave the vehicle shall still be operable by hand after the dynamic test."
<PARAGRAPH 6.4.1.5.>,"By way of derogation, in case of a restraint system, the displacements may be greater than those specified in Paragraph-6.4.1.3.2. in the case where the upper anchorage fitted to the seat profits from the derogation provided in Paragraph-7.4. of UN Regulation-No._14."
<PARAGRAPH 6.4.2.>,Strength after abrasion conditioning
<PARAGRAPH 6.4.2.1.>,"For both samples conditioned in compliance with Paragraph-7.4.1.6. below, the breaking strength shall be assessed as prescribed in Paragraph-7.4.2. Paragraph-7.5. below. It shall be at least equal to 75 per cent of the breaking strength average determined during tests on unabraded straps and not less than the minimum load specified for the item being tested. Difference between breaking strength of the two samples shall not exceed 20 per cent of the highest measured breaking strength. For type 1 and type 2 procedures, the breaking strength test shall be carried out on strap samples only ( Paragraph-7.4.2.). For type 3 procedure, the breaking strength test shall be carried out on the strap in combination with the metal component involved ( Paragraph-7.5.)."
<PARAGRAPH 6.4.2.2.>,"The parts of the belt assembly to be subjected to an abrasion procedure are given in the following table and the procedure types which may be appropriate for them are indicated by ""x"". A new sample shall be used for each procedure. Procedure 1 Procedure 2 Procedure 3 Attachment - - x Guide or Pulley - x - Buckle-loop - x x Adjusting device x - x Parts sewn to the strap - - x Flexible shoulder adjusting device for height x - -"
<PARAGRAPH 7.>,Tests
<PARAGRAPH 7.1.>,Use of samples submitted for approval of a type of belt or restraint system (see Annex-13 to this Regulation).
<PARAGRAPH 7.1.1.>,"Two belts or restraint systems are required for the buckle inspection, the low-temperature buckle test, the low-temperature test described in Paragraph-7.5.4. below where necessary, the buckle durability test, the belt corrosion test, the retractor operating tests, the dynamic test and the buckle-opening test after the dynamic test. One of these two samples shall be used for the inspection of the belt or restraint system."
<PARAGRAPH 7.1.2.>,"One belt or restraint system is required for the inspection of the buckle and the strength test on the buckle, the attachment mountings, the belt adjusting devices and, where necessary, the retractors."
<PARAGRAPH 7.1.3.>,"Two belts or restraint systems are required for the inspection of the buckle, the micro-slip test and the abrasion test. The belt adjusting device operating test shall be conducted on one of these two samples."
<PARAGRAPH 7.1.4.>,The sample of strap shall be used for testing the breaking strength of the strap. Part of this sample shall be preserved so long as the approval remains valid.
<PARAGRAPH 7.2.>,Corrosion test
<PARAGRAPH 7.2.1.>,"A complete safety-belt assembly shall be positioned in a test chamber as prescribed in Annex-12 to this Regulation. In the case of an assembly incorporating a retractor, the strap shall be unwound to full length less 300 ± 3 mm. Except for short interruptions that may be necessary, for example, to check and replenish the salt solution, the exposure test shall proceed continuously for a period of 50 hours."
<PARAGRAPH 7.2.2.>,"On completion of the exposure test the assembly shall be gently washed, or dipped in clean running water with a temperature not higher than 38 °C to remove any salt deposit that may have formed and then allowed to dry at room temperature for 24 hours before inspection in accordance with Paragraph-6.2.1.2. above."
<PARAGRAPH 7.3.>,"Micro-slip test (see Annex-11, Figure_3, to this Regulation)"
<PARAGRAPH 7.3.1.>,The samples to be submitted to the micro-slip test shall be kept for a minimum of 24 hours in an atmosphere having a temperature of 20 ± 5 °C and a relative humidity of 65 ± 5 per cent. The test shall be carried out at a temperature between 15 and 30 °C.
<PARAGRAPH 7.3.2.>,"It shall be ensured that the free section of the adjusting device points either up or down on the test bench, as in the vehicle."
<PARAGRAPH 7.3.3.>,"A 5 daN load shall be attached to the lower end of the section of strap. The other end shall be subjected to a back and forth motion, the total amplitude being 300 ± 20 mm (see Annex-11, Figure_3 of this Regulation)."
<PARAGRAPH 7.3.4.>,"If there is a free end serving as reserve strap, it shall in no way be fastened or clipped to the section under load."
<PARAGRAPH 7.3.5.>,"It shall be ensured that on the test bench the strap, in the slack position, descends in a concave curve from the adjusting device, as in the vehicle. The 5 daN load applied on the test bench shall be guided vertically in such a way as to prevent the load swaying and the belt twisting. The attachment shall be fixed to the 5 daN load as in the vehicle."
<PARAGRAPH 7.3.6.>,"Before the actual start of the test, a series of 20 cycles shall be completed so that the self-tightening system settles properly."
<PARAGRAPH 7.3.7.>,"1,000 cycles shall be completed at a frequency of 0.5 cycles per second, the total amplitude being 300 ± 20 mm. The 5 daN load shall be applied only during the time corresponding to a shift of 100 ± 20 mm for each half period."
<PARAGRAPH 7.4.>,Conditioning of straps and breaking-strength test (static)
<PARAGRAPH 7.4.1.>,Conditioning of straps for the breaking-strength test Samples cut from the strap referred to in Paragraph-3.2.2.3. above shall be conditioned as follows:
<PARAGRAPH 7.4.1.1.>,"Temperature-conditioning and hygrometric The strap shall be conditioned in accordance with ISO 139 (2005), using the standard atmosphere or the standard alternative atmosphere. If the test is not carried out immediately after conditioning, the specimen shall be placed in a hermetically-closed receptacle until the test begins. The breaking load shall be determined within 5 minutes after removal of the strap from the conditioning atmosphere or from the receptacle."
<PARAGRAPH 7.4.1.2.>,Light-conditioning
<PARAGRAPH 7.4.1.2.1.>,The provisions of Recommendation ISO 105-B02 (1994/Amd2:2000) shall apply. The strap shall be exposed to light for the time necessary to produce a contrast equal to Grade 4 on the grey scale on Standard Blue Dye No.7.
<PARAGRAPH 7.4.1.2.2.>,"After exposure, the strap shall be conditioned as described under Paragraph-7.4.1.1. If the test is not carried out immediately after conditioning the specimen shall be placed in a hermetically-closed receptacle until the test begins. The breaking load shall be determined within five minutes after removal of the strap from the conditioning installation."
<PARAGRAPH 7.4.1.3.>,Cold-conditioning
<PARAGRAPH 7.4.1.3.1.>,The strap shall be conditioned as described under Paragraph-7.4.1.1. above.
<PARAGRAPH 7.4.1.3.2.>,"The strap shall then be kept for one and a half hours on a plane surface in a low-temperature chamber in which the air temperature is -30 ± 5 °C. It shall then be folded and the fold shall be loaded with a mass of 2 kg previously cooled to -30 ± 5 °C. When the strap has been kept under load for 30 minutes in the same low-temperature chamber, the mass shall be removed and the breaking load shall be measured within 5 minutes after removal of the strap from the low-temperature chamber."
<PARAGRAPH 7.4.1.4.>,Heat-conditioning
<PARAGRAPH 7.4.1.4.1.>,The strap shall be kept for three hours in a heating cabinet in an atmosphere having a temperature of 60 ± 5 °C and a relative humidity of 65 ± 5 per cent.
<PARAGRAPH 7.4.1.4.2.>,The breaking load shall be determined within five minutes after removal of the strap from the heating cabinet.
<PARAGRAPH 7.4.1.5.>,Exposure to water
<PARAGRAPH 7.4.1.5.1.>,"The strap shall be kept fully immersed for three hours in distilled water, at a temperature of 20 ± 5 °C, to which a trace of a wetting agent has been added. Any wetting agent suitable for the fibre under test may be used."
<PARAGRAPH 7.4.1.5.2.>,The breaking load shall be determined within 10 minutes after removal of the strap from the water.
<PARAGRAPH 7.4.1.6.>,Abrasion conditioning
<PARAGRAPH 7.4.1.6.1.>,"The abrasion conditioning will be performed on every device in which the strap is in contact with a rigid part of the belt, with the exception of all adjusting devices where the micro-slip test ( Paragraph-7.3.) shows that the strap slips by less than half the prescribed value, in which case, the procedure 1 abrasion conditioning ( Paragraph-7.4.1.6.4.1.) will not be necessary. The setting on the conditioning device will approximately maintain the relative position of strap and contact area."
<PARAGRAPH 7.4.1.6.2.>,The samples shall be conditioned as described under Paragraph-7.4.1.1. The ambient temperature during the abrasion procedure shall be between 15 and 30 ºC.
<PARAGRAPH 7.4.1.6.3.>,"In the table below are listed the general conditions for each abrasion procedure. Load daN Frequency Hz Cycles numbers Shift mm Procedure 1 2.5 0.5 5,000 300 ± 20 Procedure 2 0.5 0.5 45,000 300 ± 20 Procedure 3* 0 to 5 0.5 45,000 - * See Paragraph-7.4.1.6.4.3. below The shift given in the fifth column of this table represents the amplitude of a back and forth motion applied to the strap."
<PARAGRAPH 7.4.1.6.4.>,Particular conditioning procedures
<PARAGRAPH 7.4.1.6.4.1.>,"Procedure 1: for cases where the strap slides through an adjusting device. A vertical steady load of 2.5 daN shall be maintained on one end of the strap - the other end of the strap shall be attached to a device giving the strap a horizontal back and forth motion. The adjusting device shall be placed on the horizontal strap so that the strap remains under tension (see Annex-11, Figure_1, to this Regulation)."
<PARAGRAPH 7.4.1.6.4.2.>,"Procedure 2: for cases where the strap changes direction in passing through a rigid part. During this test, the angles of the straps shall be maintained as shown in Annex-11, Figure_2, to this Regulation. The steady load of 0.5 daN shall be maintained during the test. For cases where the strap changes direction more than once in passing through a rigid part, the load of 0.5 daN may be increased so as to achieve the prescribed strap movement of 300 mm through that rigid part."
<PARAGRAPH 7.4.1.6.4.3.>,"Procedure 3: for cases where the strap is fixed to a rigid part by sewing or similar means. The total back and forth motion shall be 300 ± 20 mm but the 5 daN load shall only be applied during a shift of 100 ± 20 mm for each half period (see Annex-11, Figure_3, to this Regulation)."
<PARAGRAPH 7.4.2.>,Test of breaking strength of strap (static test)
<PARAGRAPH 7.4.2.1.>,"The test shall be carried out each time on two new samples of strap, of sufficient length, conditioned in conformity with the provisions of Paragraph-7.4.1. above."
<PARAGRAPH 7.4.2.2.>,Each strap shall be gripped between the clamps of a tensile-testing machine. The clamps shall be so designed as to avoid breakage of the strap at or near them. The speed of traverse shall be about 100 mm/min. The free length of the specimen between the clamps of the machine at the start of the test shall be 200 mm ± 40 mm.
<PARAGRAPH 7.4.2.3.>,"The tension shall be increased until the strap breaks, and the breaking load shall be noted."
<PARAGRAPH 7.4.2.4.>,If the strap slips or breaks at or within 10 mm of either of the clamps the test shall be invalid and a new test shall be carried out on another specimen.
<PARAGRAPH 7.4.3.>,Width under load
<PARAGRAPH 7.4.3.1.>,"The test shall be carried out each time on two new samples of strap, of sufficient length conditioned in conformity with the provisions of Paragraph-7.4.1. above."
<PARAGRAPH 7.4.3.2.>,Each strap shall be gripped between the clamps of a tensile-testing machine. The clamps shall be so designed as to avoid breaking of the strap at or near them. The speed of traverse shall be about 100 mm/min. The free length of the specimen between the clamps of the machine at the start of the test shall be 200 mm ± 40 mm.
<PARAGRAPH 7.4.3.3.>,"When the load reaches 980 daN + 100 - 0 daN, the machine shall be stopped and the measurement shall be completed within 5 seconds. The test has to be performed separately from the tensile test."
<PARAGRAPH 7.5.>,Test of belt assembly components incorporating rigid parts
<PARAGRAPH 7.5.1.>,"The buckle and the adjusting device shall be connected to the tensile-testing apparatus by the parts of the belt assembly to which they are normally attached, and the load shall then build up to 980 daN. In the case of harness belts, the buckle shall be connected to the testing apparatus by the straps which are attached to the buckle and the tongue or two tongues located in an approximately symmetrical way to the geometric centre of the buckle. If the buckle, or the adjusting device, is part of the attachment or of the common part of a three-point belt, the buckle or adjusting device shall be tested with the attachment, in conformity with Paragraph-7.5.2. below, except in the case of retractors having a pulley or strap guide at the upper belt anchorage, when the load will be 980 daN and the length of strap remaining wound on the reel shall be the length resulting from locking as close as possible to 450 mm from the end of the strap."
<PARAGRAPH 7.5.2.>,"The attachments and any belt adjustment devices for height shall be tested in the manner indicated in Paragraph-7.5.1. above, but the load shall be 1,470 daN and shall, subject to the provisions of the second sentence of Paragraph-7.7.1. below, be applied in the least favourable conditions likely to occur in a vehicle in which the belt is correctly installed. In the case of retractors the test is performed with the strap completely unwound from the reel."
<PARAGRAPH 7.5.3.>,Two samples of the complete belt assembly shall be placed in a refrigerated cabinet at -10 ± 1 °C for two hours. The mating parts of the buckle shall be coupled together manually immediately after being removed from the refrigerated cabinet.
<PARAGRAPH 7.5.4.>,"Two samples of complete belt assembly shall be placed in a refrigerated cabinet at -10 °C ± 1 °C for two hours. The rigid items and parts made of plastics under test shall then be laid in turn upon a flat rigid steel surface (which has been kept with the samples in the refrigerated cabinet) placed on the horizontal surface of a compact rigid block with a mass of at least 100 kg and within 30 seconds of being removed from the refrigerated cabinet, an 18 kg steel mass shall be allowed to fall under gravity through 300 mm on to the test sample. The impact face of the 18 kg mass shall take the form of a convex surface with a hardness of at least 45 HRC having a transverse radius of 10 mm and a longitudinal radius of 150 mm placed along the centre line of the mass. One test sample shall be tested with the axis of the curved bar in line with the strap and the other sample shall be tested at 90° to the strap."
<PARAGRAPH 7.5.5.>,"Buckles having parts common to two safety-belts shall be loaded in such a way as to simulate the conditions of use in the vehicle with seats in the mid position of their adjustment. A load of 1,470 daN shall be applied simultaneously to each strap. The direction of the application of load shall be established according to Paragraph-7.7.1. below. A suitable device for the test is shown in Annex-10 to this Regulation."
<PARAGRAPH 7.5.6.>,"When testing a manually adjusting device, the strap shall be drawn steadily through the adjusting device, having regard for the normal conditions of use, at a rate of approximately 100 mm/s and the maximum force measured to the nearest 0.1 daN after the first 25 mm of strap movement. The test shall be carried out in both directions of strap travel through the device, the strap being cycled 10 times prior to the measurement."
<PARAGRAPH 7.6.>,Additional tests for safety-belts with retractors
<PARAGRAPH 7.6.1.>,Durability of retractor mechanism
<PARAGRAPH 7.6.1.1.>,"The strap shall be withdrawn and allowed to retract for the required number of cycles at a rate of not more than 30 cycles per minute. In the case of emergency locking retractors, a snatch to lock the retractor shall be introduced at each fifth cycle. The snatches shall occur in equal numbers at each of five different extractions, namely, 90, 80, 75, 70 and 65 per cent of the total length of the strap remaining wound on the retractor. However, where more than 900 mm is provided the above percentages shall be related to the final 900 mm of strap which can be withdrawn from the retractor."
<PARAGRAPH 7.6.1.2.>,A suitable apparatus for the tests specified in Paragraph-7.6.1.1. above is shown in Annex-3 to this Regulation.
<PARAGRAPH 7.6.2.>,Locking of emergency locking retractors
<PARAGRAPH 7.6.2.1.>,The retractor shall be tested once for locking when the strap has been unwound to full length less 300 ± 3 mm.
<PARAGRAPH 7.6.2.1.1.>,"In the case of a retractor actuated by strap movement, the extraction shall be in the direction in which it normally occurs when the retractor is installed in a vehicle."
<PARAGRAPH 7.6.2.1.2.>,"When retractors are being tested for sensitivity to vehicle deceleration they shall be tested at the above extraction along two perpendicular axes, which are horizontal if the retractor is installed in a vehicle as specified by the safety-belt manufacturer. When this position is not specified, the testing authority shall consult the safety-belt manufacturer. One of these axes shall be in the direction chosen by the Technical Service conducting the approval test to give the most adverse conditions with respect to actuation of the locking mechanism."
