paragraph,Text
<PARAGRAPH 5.3.9.>,"In the case of seats capable of being turned to or placed in other orientations, for use when the vehicle is stationary, the requirements of Paragraph-5.3.1. shall apply only to those orientations designated for normal use when the vehicle is travelling on a road, in accordance with this Regulation. A note to this effect shall be included in the information document."
<PARAGRAPH 5.4.>,"Location of belt anchorages (see Annex-3, Figure_1.)"
<PARAGRAPH 5.4.1.>,General
<PARAGRAPH 5.4.1.1.>,The belt anchorages for any one belt may be located either wholly in the vehicle structure or in the seat structure or any other part of the vehicle or dispersed between these locations.
<PARAGRAPH 5.4.1.2.>,"Any one belt anchorage may be used for attaching the ends of two adjacent safety-belts, provided that the test requirements are met."
<PARAGRAPH 5.4.2.>,Location of the effective lower belt anchorage
<PARAGRAPH 5.4.2.1.>,"Front seats, vehicle category M1 In motor vehicles of category M1 the angle 1 (other than buckle side) shall be 2 (buckle side) shall be within the range of 45 to 80 degrees. Both angle requirements shall be valid for all normal travelling positions of the front seats. Where at least one of the 1 2 is constant (e.g. anchorage fixed at the seat) in all normal positions of use, its value shall be 60 ± 10°. In the case of adjustable seats with an adjusting device as described in Paragraph-2.12. with a seatback angle of less than 20° (see Annex-3, Figure value (30°) stipulated above, provided it is not less than 20° in any normal position of use."
<PARAGRAPH 5.4.2.2.>,"Rear seats, vehicle category M1 In motor vehicles of category M1 the angles 1 2 shall be within the range of 30 to 80 degrees for all rear seats. If rear seats are adjustable the above angles shall be valid for all normal travelling positions."
<PARAGRAPH 5.4.2.3.>,"Front seats, vehicle categories other than M1 In motor vehicles of categories other than M1 1 2 must be between 30 and 80 degrees for all normal travelling positions of the front seats. Where in the case of front seats of vehicles having a maximum vehicle mass not exceeding 3.5 tonnes at least one of the angl1 2 is constant in all normal positions of use, its value shall be 60 ± 10° (e.g. anchorage fixed at the seat). 4 Document ECE/TRANS/WP29/78/Rev.2, para.2."
<PARAGRAPH 5.4.2.4.>,"Rear seats and special front or rear seats, vehicle categories other than M1 In vehicles of categories other than M1, in the case of: (a) Bench seats, (b) Adjustable seats (front and rear) with an adjusting device as described in Paragraph-2.12. with a seatback angle of less than 20° (see Annex-3, Figure_1), and (c) Other rear seats, Angles 1 2 may be between 20° and 80° in any normal position of use. Where in the case of front seats of vehicles having a maximum vehicle mass not exceeding 3.5 1 2 is constant in all normal positions of use, its value shall be 60 ± 10° (e.g. anchorage fixed at the seat). In the case of seats, other than front seats, of vehicles in categories M2 and M31 2 shall be between 45 and 90 degrees for all normal positions of use."
<PARAGRAPH 5.4.2.5.>,"The distance between the two vertical planes parallel to the median vertical longitudinal plane of the vehicle and each passing through a different one of the two effective lower belt anchorages L1 and L2 of the same safety-belt shall not be less than 350 mm. In the case of side-facing seats the distance between the two vertical planes parallel to the median vertical longitudinal plane of the seat and each passing through a different one of the two effective lower belt anchorages L1 and L2 of the same safety-belt shall not be less than 350 mm. In the case of any central seating positions in rear rows of seats of vehicles of category M1 and N1, the above-mentioned distance shall be not less than 240 mm, provided that it is not possible to exchange the centre rear seat with any of the other seats of the vehicle. The median longitudinal plane of the seat shall pass between points L1 and L2 and shall be at least 120 mm from these points."
<PARAGRAPH 5.4.3.>,Location of the effective upper belt anchorages (see Annex-3)
<PARAGRAPH 5.4.3.1.>,"If a strap guide or similar device is used which affects the location of the effective upper belt anchorage, this location shall be determined in a conventional way by considering the position of the anchorage when the longitudinal centre line of the strap passes through a point J1 defined successively from the R point by the following three segments: RZ: A segment of the torso line measured in an upward direction from R and 530 mm long; ZX: A segment perpendicular to the median longitudinal plane of the vehicle, measured from point Z in the direction of the anchorage and 120 mm long; XJ1: A segment perpendicular to the plane defined by segments RZ and ZX, measured in a forward direction from point X and 60 mm long. Point J2 is determined by symmetry with point J1 about the longitudinal vertical plane passing through the torso line described in Paragraph-5.1.2. of the manikin positioned in the seat in question. Where a two-door configuration is used to provide access to both the front and rear seats and the upper anchorage is fitted to the ""B"" post, the system must be designed so as not to impede access to or egress from the vehicle."
<PARAGRAPH 5.4.3.2.>,"The effective upper anchorage shall lie below the plane FN, which runs perpendicular to the longitudinal median plane of the seat and makes an angle of 65° with the torso line. The angle may be reduced to 60° in the case of rear seats. The plane FN shall be so placed as to intersect the torso line at a point D such that DR = 315 mm + 1.8 S. 675 mm."
<PARAGRAPH 5.4.3.3.>,"The effective upper belt anchorage shall lie behind a plane FK running perpendicular to the longitudinal median plane of the seat and intersecting the torso line at an angle of 120° at a point B such that BR = 260 mm + S. Where S 280 mm, the manufacturer may use BR = 260 mm + 0.8 S at his discretion."
<PARAGRAPH 5.4.3.4.>,The value of S shall not be less than 140 mm.
<PARAGRAPH 5.4.3.5.>,The effective upper belt anchorage shall be situated to the rear of a vertical plane perpendicular to the median longitudinal plane of the vehicle and passing through the R point as shown in Annex-3.
<PARAGRAPH 5.4.3.6.>,The effective upper belt anchorage shall be situated above a horizontal plane passing through point C defined in Paragraph-5.1.4.
<PARAGRAPH 5.4.3.7.>,In addition to the upper anchorage specified in Paragraph-5.4.3.1. other effective upper anchorages may be provided if one of the following conditions is satisfied:
<PARAGRAPH 5.4.3.7.1.>,The additional anchorages comply with the requirements of Paragraph-5.4.3.1. to Paragraph-5.4.3.6. 
<PARAGRAPH 5.4.3.7.2.>,"The additional anchorages can be used without the aid of tools, comply with the requirements of Paragraph-5.4.3.5. Paragraph-5.4.3.6. and are located in one of the areas determined by shifting the area shown in Figure_1 of Annex-3 of this Regulation, 80 mm upwards or downwards in a vertical direction."
<PARAGRAPH 5.4.3.7.3.>,"The anchorage(s) is/are intended for a harness belt, complies/comply with the requirements laid down in Paragraph-5.4.3.6. if it lie(s) behind the transverse plane passing through the reference line and is/are located:"
<PARAGRAPH 5.4.3.7.3.1.>,"In the case of a single anchorage, within the area common to two dihedrals defined by the verticals passing through points J1 and J2 as defined in Paragraph-5.4.3.1. and whose horizontal sections are shown in Figure_2 of Annex-3 of this Regulation;"
<PARAGRAPH 5.4.3.7.3.2.>,"In the case of two anchorages, within whichever of the above defined dihedrals is suitable, provided that each anchorage is not more than 50 mm distant from the symmetrically-located, mirror-image position of the other anchorage about plane P, as defined in Paragraph-5.1.6. of the seat in question."
<PARAGRAPH 5.5.>,Dimensions of threaded anchorage holes
<PARAGRAPH 5.5.1.>,An anchorage shall have a threaded hole of 7/16 inch (20 UNF 2B).
<PARAGRAPH 5.5.2.>,"If the vehicle is fitted by the manufacturer with safety-belts which are attached to all anchorages prescribed for the seat in question, these anchorages need not meet the requirement set out in Paragraph-5.5.1., provided that they comply with the other provisions of this Regulation. In addition, the requirement set out in Paragraph-5.5.1. shall not apply to additional anchorages which meet the requirement set out in Paragraph-5.4.3.7.3."
<PARAGRAPH 5.5.3.>,It shall be possible to remove the safety-belt without damaging the anchorage.
<PARAGRAPH 6.>,Tests
<PARAGRAPH 6.1.>,General tests for seat belt anchorages
<PARAGRAPH 6.1.1.>,"Subject to application of the provisions of Paragraph-6.2., and at the request of the manufacturer;"
<PARAGRAPH 6.1.1.1.>,The tests may be carried out either on a vehicle structure or on a completely finished vehicle;
<PARAGRAPH 6.1.1.2.>,"The tests may be restricted to the anchorages relating to only one seat or one group of seats on the condition that: (a) The anchorages concerned have the same structural characteristics as the anchorages relating to the other seats or group of seats; and (b) Where such anchorages are fitted totally or partially on the seat or group of seats, the structural characteristics of the seat or group of seats are the same as those for the other seats or groups of seats."
<PARAGRAPH 6.1.1.3.>,Windows and doors may be fitted or not and closed or not;
<PARAGRAPH 6.1.1.4.>,Any fitting normally provided and likely to contribute to the rigidity of the vehicle structure may be fitted.
<PARAGRAPH 6.1.2.>,"The seats shall be fitted and placed in the position for driving or use chosen by the technical service responsible for conducting approval tests to give the most adverse conditions with respect to the strength of the system. The position of the seats shall be stated in the report. The seat-back shall, if its inclination is adjustable, be locked as specified by the manufacturer or, in the absence of any such specification, in a position corresponding to an effective seat-back angle as close as possible to 25° for vehicles of categories M1 and N1 and to 15° for vehicles of all other categories."
<PARAGRAPH 6.2.>,Securing the vehicle for seat belt anchorages tests and for ISOFIX anchorages tests
<PARAGRAPH 6.2.1.>,The method used to secure the vehicle during the test shall not be such as to strengthen the seat belt anchorages or the ISOFIX anchorages and their anchorage area or to lessen the normal deformation of the structure.
<PARAGRAPH 6.2.2.>,A securing device shall be regarded as satisfactory if it produces no effect on an area extending over the whole width of the structure and if the vehicle or the structure is blocked or fixed in front at a distance of not less than 500 mm from the anchorage to be tested and is held or fixed at the rear not less than 300 mm from that anchorage.
<PARAGRAPH 6.2.3.>,"It is recommended that the structure should rest on supports arranged approximately in line with the axes of the wheels or, if that is not possible, in line with the points of attachment of the suspension."
<PARAGRAPH 6.2.4.>,If a securing method other than that prescribed in Paragraph-6.2.1. to
<PARAGRAPH 6.2.3.>,"of this Regulation is used, evidence must be furnished that it is equivalent."
<PARAGRAPH 6.3.>,General test requirements for seat belt anchorages
<PARAGRAPH 6.3.1.>,"All the belt anchorages of the same group of seats shall be tested simultaneously. However, if there is a risk that non-symmetrical loading of the seats and/or anchorages may lead to failures, an additional test may be carried out with non-symmetrical loading."
<PARAGRAPH 6.3.2.>,"The tractive force shall be applied at an angle of 10 degrees ±5° above the horizontal, in a plane parallel to the median longitudinal plane of the vehicle. A preload of 10 per cent with a tolerance of ±30 per cent of the target load shall be applied; the load shall be increased to 100 per cent of the relevant target load."
<PARAGRAPH 6.3.3.>,"Full application of the load shall be achieved as rapidly as possible, and within a maximum load application time of 60 seconds. However, the manufacturer may request the application of the load to be achieved within 4 seconds. The belt anchorages must withstand the specified load for not less than 0.2 second."
<PARAGRAPH 6.3.4.>,"Traction devices to be used in the tests described in Paragraph-6.4. below are shown in Annex-5. The devices shown in Annex-5, Figure_1 are placed onto the seat cushion and then, when possible, pushed back into the seat back while the belt strap is pulled tight around it. The device shown in Annex-5, Figure_2 is placed in position, the belt strap is fitted over the device and pulled tight. No preload beyond the minimum necessary for correct positioning of the test device shall be introduced to safety-belt anchorages during this operation. The traction device of either 254 mm or 406 mm used at each seating position shall be such that its width is as close as possible to the distance between the lower anchorages. The positioning of the traction device shall avoid any mutual influences during the pull test which adversely affects the load and load distribution."
<PARAGRAPH 6.3.5.>,The belt anchorages for seats for which upper belt anchorages are provided shall be tested under the following conditions:
<PARAGRAPH 6.3.5.1.>,"Front outboard seats: The belt anchorages shall be submitted to the test prescribed in Paragraph-6.4.1. in which the loads are transmitted to them by means of a device reproducing the geometry of a three-point belt equipped with a retractor having a pulley or strap guide at the upper belt anchorage. In addition, if the number of anchorages is more than that prescribed in Paragraph-5.3., these anchorages shall be subjected to the test specified in Paragraph-6.4.5., in which the loads shall be transmitted to the anchorages by means of a device reproducing the geometry of the type of safety-belt intended to be attached to them."
<PARAGRAPH 6.3.5.1.1.>,"In the case where the retractor is not attached to the required outboard lower belt anchorage or in the case where the retractor is attached to the upper belt anchorage, the lower belt anchorages shall also be submitted to the test prescribed in Paragraph-6.4.3."
<PARAGRAPH 6.3.5.1.2.>,In the above case the tests prescribed in Paragraph-6.4.1. Paragraph-6.4.3. can be performed on two different structures if the manufacturer so requests.
<PARAGRAPH 6.3.5.2.>,"Rear outboard seats and all centre seats: The belt anchorages shall be subjected to the test prescribed in Paragraph-6.4.2. in which the loads are transmitted to them by means of a device reproducing the geometry of a three-point safety-belt without a retractor, and to the test prescribed in Paragraph-6.4.3., in which the loads are transmitted to the two lower belt anchorages by means of a device reproducing the geometry of a lap belt. The two tests can be performed on two different structures if the manufacturer so requests."
<PARAGRAPH 6.3.5.3.>,"When a manufacturer supplies his vehicle with safety-belts, the corresponding belt anchorages may, at the request of the manufacturer, be submitted only to a test in which the loads are transmitted to them by means of a device reproducing the geometry of the type of belts to be attached to these anchorages."
<PARAGRAPH 6.3.6.>,"If no upper belt anchorages are provided for the outboard seats and the centre seats, the lower belt anchorages shall be submitted to the test prescribed in Paragraph-6.4.3., in which the loads are transmitted to these anchorages by means of a device reproducing the geometry of a lap belt."
<PARAGRAPH 6.3.7.>,"If the vehicle is designed to accept other devices which do not enable the straps to be directly attached to belt anchorages without intervening sheaves, etc. or which require belt anchorages supplementary to those mentioned in Paragraph-5.3., the safety-belt or an arrangement of wires, sheaves, etc. representing the equipment of the safety-belt, shall be attached by such a device to the belt anchorages in the vehicle and the belt anchorages shall be subjected to the tests prescribed in Paragraph-6.4., as appropriate."
<PARAGRAPH 6.3.8.>,"A test method other than those prescribed in Paragraph-6.3. may be used, but evidence must be furnished that it is equivalent."
<PARAGRAPH 6.4.>,Particular test requirements for seat belt anchorages
<PARAGRAPH 6.4.1.>,Test in configuration of a three-point belt incorporating a retractor having a pulley or strap guide at the upper belt anchorage
<PARAGRAPH 6.4.1.1.>,"A special pulley or guide for the wire or strap appropriate to transmit the load from the traction device, or the pulley or strap guide supplied by the manufacturer shall be fitted to the upper belt anchorage."
<PARAGRAPH 6.4.1.2.>,"A test load of 1,350 daN ± 20 daN shall be applied to a traction device (see Annex-5, Figure_2) attached to the belt anchorages of the same belt, by means of a device reproducing the geometry of the upper torso strap of such a safety-belt. In the case of vehicles of categories other than M1 and N1, the test load shall be 675 ± 20 daN, except that for M3 and N3 vehicles the test load shall be 450 ± 20 daN."
<PARAGRAPH 6.4.1.3.>,"At the same time a tractive force of 1,350 daN ± 20 daN shall be applied to a traction device (see Annex-5, Figure_1) attached to the two lower belt anchorages. In the case of vehicles of categories other than M1 and N1, the test load shall be 675 ± 20 daN, except that for M3 and N3 vehicles the test load shall be 450 ± 20 daN."
<PARAGRAPH 6.4.2.>,Test in configuration of a three-point belt without retractor or with a retractor at the upper belt anchorage
<PARAGRAPH 6.4.2.1.>,"A test load of 1,350 daN ± 20 daN shall be applied to a traction device (see Annex-5, Figure_2) attached to the upper belt anchorage and to the opposite lower belt anchorage of the same belt using, if supplied by the manufacturer, a retractor fixed at the upper belt anchorage. In the case of vehicles of categories other than M1 and N1, the test load shall be 675 ± 20 daN, except that for M3 and N3 vehicles the test load shall be 450 ± 20 daN."
<PARAGRAPH 6.4.2.2.>,"At the same time a tractive force of 1,350 daN ± 20 daN shall be applied to a traction device (see Annex-5, Figure_1) attached to the lower belt anchorages. In the case of vehicles of categories other than M1 and N1, the test load shall be 675 ± 20 daN, except that for M3 and N3 vehicles the test load shall be 450 ± 20 daN."
<PARAGRAPH 6.4.3.>,"Test in configuration of a lap belt A test load of 2,225 daN ± 20 daN shall be applied to a traction device (see Annex-5, Figure_1) attached to the two lower belt anchorages. In the case of vehicles of categories other than M1 and N1, the test load shall be 1,110 ± 20 daN, except that for M3 and N3 vehicles the test load shall be 740 ± 20 daN."
<PARAGRAPH 6.4.4.>,Test for belt anchorages located wholly within the seat structure or dispersed between the vehicle structure and the seat structure
<PARAGRAPH 6.4.4.1.>,"The test specified in Paragraph-6.4.1. Paragraph-6.4.2. Paragraph-6.4.3. above shall be performed, as appropriate, at the same time superimposing for each seat and for each group of seats a force as stated below."
<PARAGRAPH 6.4.4.2.>,"The loads indicated in Paragraph-6.4.1. Paragraph-6.4.2. Paragraph-6.4.3 above shall be supplemented by a force equal to 20 times the mass of the complete seat. The inertia load shall be applied to the seat or to the relevant parts of the seat corresponding to the physical effect of the mass of the seat in question to the seat anchorages. The determination of the additional applied load or loads and the load distribution shall be made by the manufacturer and agreed by the Technical Service. In the case of vehicles in categories M2 and N2, this force must be equal to 10 times the mass of the complete seat; for categories M3 and N3 it shall be equal to 6.6 times the mass of the complete seat."
<PARAGRAPH 6.4.5.>,Test in configuration of a special-type belt
<PARAGRAPH 6.4.5.1.>,"A test load of 1,350 ± 20 daN shall be applied to a traction device (see Annex-5, Figure_2) attached to the belt anchorages of such a safety-belt by means of a device reproducing the geometry of the upper torso strap or straps."
<PARAGRAPH 6.4.5.2.>,"At the same time, a tractive force of 1,350 ± 20 daN shall be applied to a traction device (see Annex-5, Figure_3) attached to the two lower belt anchorages."
<PARAGRAPH 6.4.5.3.>,"In the case of vehicles of categories other than M1 and N1, this test load shall be 675 ± 20 daN, except that for M3 and N3 vehicles the test load shall be 450 ± 20 daN."
<PARAGRAPH 6.4.6.>,Test in the case of rearward-facing seats
<PARAGRAPH 6.4.6.1.>,"The anchorage points shall be tested according to the forces prescribed in Paragraph-6.4.1. Paragraph-6.4.2. Paragraph-6.4.3., as appropriate. In each case the test load shall correspond to the load prescribed for M3 or N3 vehicles."
<PARAGRAPH 6.4.6.2.>,"The test load shall be directed forward in relation to the seating position in question, corresponding to the procedure prescribed in Paragraph-6.3."
<PARAGRAPH 6.4.7.>,Test in the case of side-facing seats
<PARAGRAPH 6.4.7.1.>,The anchorage points shall be tested according to the forces prescribed in Paragraph-6.4.3. for M3 vehicles.
<PARAGRAPH 6.4.7.2.>,"The test load shall be directed forward in relation to the vehicle, corresponding to the procedure prescribed in Paragraph-6.3. In the case that side-facing seats are grouped together on a basic structure, the safety-belt anchorage points of each seating position in the group shall be tested separately. In addition the basic structure has to be tested as described in Paragraph-6.4.8."
<PARAGRAPH 6.4.7.3.>,"Traction device adapted for the test of side-facing seats is shown in Annex-5, Figure_1b."
<PARAGRAPH 6.4.8.>,Test of the basic structure of side-facing seats
<PARAGRAPH 6.4.8.1.>,The basic structure of a side-facing seat or a group of side-facing seats shall be tested according to the forces as prescribed in Paragraph-6.4.3. for M3 vehicles.
<PARAGRAPH 6.4.8.2.>,"The test load shall be directed forward in relation to the vehicle, corresponding to the procedure prescribed in Paragraph-6.3. In the case that side-facing seats are grouped together the basic structure shall be tested simultaneously for each seating position in the group."
<PARAGRAPH 6.4.8.3.>,The point of application of the forces prescribed in Paragraph-6.4.3. Paragraph-6.4.4. shall be as close as possible to the H-Point and on the line defined by a horizontal plane and a vertical transverse plane through the relevant H-Point of each seating position.
<PARAGRAPH 6.5.>,"In the case of a group of seats as described in Paragraph-1. of Annex-7, the dynamic test of Annex-7 can be performed, at the option of the car manufacturer, as an alternative to the static test prescribed in Paragraph-6.3. Paragraph-6.4."
<PARAGRAPH 6.6.>,Static test requirements.
<PARAGRAPH 6.6.1.>,"The strength of the ISOFIX anchorage systems shall be tested applying the forces, as prescribed in Paragraph-6.6.4.3., to the static force application device (SFAD) with ISOFIX attachments well engaged. In case of ISOFIX top tether anchorage an additional test shall be performed as prescribed in Paragraph-6.6.4.4. All the ISOFIX positions of a same seat row, which can be used simultaneously, shall be tested simultaneously."
<PARAGRAPH 6.6.2.>,"The test may be carried out either on a completely finished vehicle or on sufficient parts of the vehicle so as to be representative of the strength and rigidity of the vehicle structure. Windows and doors may be fitted or not and closed or not. Any fitting normally provided and likely to contribute to the vehicle structure may be fitted. The test may be restricted to the ISOFIX position relating to only one seat or group of seats on the condition that: (a) The ISOFIX position concerned have the same structural characteristics as the ISOFIX position relating to the other seats or group of seats and, (b) Where such ISOFIX positions are fitted totally or partially on the seat or group of seats, the structural characteristics of the seat or group of seats are the same as those for the other seats or groups of seats."
<PARAGRAPH 6.6.3.>,"If the seats and head restraint are adjustable, they shall be tested in the position defined by the technical service within the limited range prescribed by the car manufacturer as provided in Annex-3 of Annex-17 of Regulation-No._16."
<PARAGRAPH 6.6.4.>,"Forces, directions and excursion limits."
<PARAGRAPH 6.6.4.1.>,A force of 135 N ± 15 N shall be applied to the centre of the lower front crossbar of the SFAD in order to adjust the fore-aft position of the SFAD rearward extension to remove any slack or tension between the SFAD and its support.
<PARAGRAPH 6.6.4.2.>,"Forces shall be applied to the static force application device (SFAD) in forward and oblique directions according to Table_1. Table_1 Directions of test forces Forward 0° 5° 8 kN 0.25 kN Oblique 75° 5° (to both sides of straight forward, or if any worst case side, or if both side are symmetric, only one side) 5 kN 0.25 kN Each of these tests may be performed on different structures if the manufacturer so requests. Forces in the forward direction shall be applied with an initial force application angle of 10 ± 5° above the horizontal. Oblique forces shall be applied horizontally 0° ± 5°. A pre-load force of 500 N ± 25 N shall be applied at the prescribed loading point X indicated in Figure_2 of Annex-9. Full application of the load shall be achieved as rapidly as possible, and within a maximum load application time of 30 seconds. However, the manufacturer may request the application of the load to be achieved within 2 seconds. The force shall be maintained for a minimum period of 0.2 s. All measurements shall be made according to ISO 6487 with CFC of 60 Hz or any equivalent method."
<PARAGRAPH 6.6.4.3.>,Tests of ISOFIX anchorages system only:
<PARAGRAPH 6.6.4.3.1.>,Forward direction force test: Horizontal longitudinal excursion (after pre-load) of point X of SFAD during application of the 8 kN 0.25 kN force shall be limited to 125 mm and permanent deformation including partial rupture or breakage of any ISOFIX low anchorage or surrounding area shall not constitute failure if the required force is sustained for the specified time.
<PARAGRAPH 6.6.4.3.2.>,Oblique direction force test: Excursion in the direction of the force (after pre-load) of point X of SFAD during application of the 5 kN 0.25 kN force shall be limited to 125 mm and permanent deformation including partial rupture or breakage of any ISOFIX low anchorage or surrounding area shall not constitute failure if the required force is sustained for the specified time.
<PARAGRAPH 6.6.4.4.>,"Test of ISOFIX anchorages systems and ISOFIX top tether anchorage: A tension pre-load of 50 N 5 N must be applied between the SFAD and the top-tether anchorage. Horizontal excursion (after pre-load) of point X during application of the 8 kN 0.25 kN force shall be limited to 125 mm and permanent deformation including partial rupture or breakage of any ISOFIX low anchorage and top tether anchorage, or surrounding area shall not constitute failure if the required force is sustained for the specified time. Table_2 Excursions limits Force direction Maximum excursion of point X of SFAD Forward 125 mm longitudinal Oblique 125 mm force direction"
<PARAGRAPH 6.6.5.>,Additional forces
<PARAGRAPH 6.6.5.1.>,"Seat inertia forces. For the installation position where the load is transferred into a vehicle seat assembly, and not directly into the vehicle structure, a test shall be carried out to ensure that the strength of the vehicle seat anchorages to the vehicle structure is sufficient. In this test, a force equal to 20 times the mass of the relevant parts of the seat assembly shall be applied horizontally and longitudinally in a forward direction to the seat or the relevant part of the seat assembly corresponding to the physical effect of the mass of the seat in question to the seat anchorages. The determination of the additional applied load or loads and the load distribution shall be made by the manufacturer and agreed by the Technical Service. At the request of the manufacturer, the additional load can be applied at the X point of SFAD during the static tests described above. If the top tether anchorage is integrated to the vehicle seat, this test shall be performed with the ISOFIX top tether strap. No breakage shall occur and excursion requirements given in the Table_2 have to be fulfilled. Note: This test does not have to be performed in case of any anchorage of the vehicle safety-belt system is integrated to the vehicle seat structure, and the vehicle seat is already tested and approved to meet the anchorage load tests required by this Regulation for adult passenger restraint."
<PARAGRAPH 7.>,Inspection during and after static tests for safety- belt anchorages
<PARAGRAPH 7.1.>,"All the anchorages shall be capable of withstanding the test prescribed in Paragraph-6.3. Paragraph-6.4. Permanent deformation, including partial rupture or breakage of any anchorage or surrounding area, shall not constitute failure if the required force is sustained for the specified time. During the test, the minimum spacings for the effective lower belt anchorages specified in Paragraph-5.4.2.5. and the requirements of Paragraph-5.4.3.6. for effective upper belt anchorages shall be respected."
<PARAGRAPH 7.1.1.>,"For vehicles of category M1 of a total permissible mass not exceeding 2.5 tonnes, if the upper safety-belt anchorage is attached to the seat structure, the effective upper safety-belt anchorage shall not be displaced during the test forward of a transverse plane passing through the R point and point C of the seat in question (see Figure_1 of Annex-3 to this Regulation) For vehicles other than mentioned above, the effective upper safety-belt anchorage shall not be displaced during the test forward of a transverse plane inclined 10° in forward direction and passing through the R point of the seat. The maximum displacement of the effective upper anchorage point shall be measured during the test. If the displacement of the effective upper anchorage point exceeds the above-mentioned limitation, the manufacturer shall demonstrate to the satisfaction of the technical service that there is no danger to the occupant. As an example, the test procedure according to Regulation-No._94 or a sled test with corresponding pulse may be carried out to demonstrate a sufficient survival space."
<PARAGRAPH 7.2.>,"In vehicles where such devices are used, the displacement and locking devices enabling the occupants of all seats to leave the vehicle must still be operable by hand after the tractive force was removed."
<PARAGRAPH 7.3.>,After testing any damage to the anchorages and structures supporting load during tests shall be noted.
<PARAGRAPH 7.4.>,"By derogation, the upper anchorages fitted to one or more seats of vehicles of category M3 and those of category M2 with a maximum mass exceeding 3.5 tonnes, which meet the requirements of Regulation-No._80, need not to comply with the requirements of Paragraph-7.1. concerning compliance with Paragraph-5.4.3.6."
<PARAGRAPH 8.>,Modifications and extension of approval of the vehicle type
<PARAGRAPH 8.1.>,Every modification of the vehicle type shall be notified to the Type Approval Authority which approved the vehicle type. The Authority may then either:
<PARAGRAPH 8.1.1.>,Consider that the modifications made are unlikely to have an appreciable adverse effect and that in any case the vehicle still complies with the requirements; Paragraph-8.1.2. Require a further test report from the technical service responsible for conducting the tests.
<PARAGRAPH 8.2.>,"Confirmation or refusal of approval, specifying the alterations, shall be communicated by the procedure specified in Paragraph-4.3. above to the Parties to the Agreement which apply this Regulation."
<PARAGRAPH 8.3.>,The competent authority issuing the extension of approval shall assign a series number for such an extension and inform thereof the other Parties to the 1958 Agreement applying this Regulation by means of a communication form conforming to the model in Annex-1 to this Regulation.
<PARAGRAPH 9.>,"Conformity of production The conformity of production procedures shall comply with those set out in the Agreement, Annex-2 (-), with the following requirements:"
<PARAGRAPH 9.1.>,Every vehicle bearing an approval mark as prescribed under this Regulation shall conform to the vehicle type approved with regard to details affecting the characteristics of the safety-belt anchorages and the ISOFIX anchorages system and ISOFIX top tether anchorage.
<PARAGRAPH 9.2.>,"In order to verify conformity as prescribed in Paragraph-9.1. above, a sufficient number of serially-produced vehicles bearing the approval mark required by this Regulation shall be subjected to random checks."
<PARAGRAPH 9.3.>,"As a general rule the checks as aforesaid shall be confined to the taking of measurements. However, if necessary, the vehicles shall be subjected to some of the tests described in Paragraph-6. above, selected by the technical service conducting approval tests."
<PARAGRAPH 10.>,Penalties for non-conformity of production
<PARAGRAPH 10.1.>,The approval granted in respect of a vehicle type pursuant to this Regulation may be withdrawn if the requirement laid down in Paragraph-9.1. above is not complied with or if its safety-belt anchorages or the ISOFIX anchorages system and ISOFIX top tether anchorage failed to pass the checks prescribed in Paragraph-9. above.
<PARAGRAPH 10.2.>,"If a Contracting Party to the Agreement which applies this Regulation withdraws an approval it has previously granted, it shall forthwith so notify the other Contracting Parties applying this Regulation, by means of a communication form conforming to the model in Annex-1 to this Regulation."
<PARAGRAPH 11.>,Operating instructions The national authorities may require the manufacturers of vehicles registered by them to state clearly in the instructions for operating the vehicle
<PARAGRAPH 11.1.>,"Where the anchorages are; Paragraph-11.2. For what types of belts the anchorages are intended (see Annex-1, item 5)."
<PARAGRAPH 12.>,"Production definitively discontinued If the holder of the approval completely ceases to manufacture a type of safety-belt anchorages or a type of ISOFIX anchorages system and ISOFIX top tether anchorage approved in accordance with this Regulation, he shall so inform the authority which granted the approval. Upon receiving the relevant communication that authority shall inform thereof the other Contracting Parties to the 1958 Agreement, which apply this Regulation by means of a communication form conforming to the model in Annex-1 to this Regulation."
<PARAGRAPH 13.>,"Names and addresses of Technical Services responsible for conducting approval tests and of Type Approval Authorities The Contracting Parties to the 1958 Agreement applying this Regulation shall communicate to the United Nations secretariat the names and addresses of the Technical Services responsible for conducting approval tests and of the Type Approval Authorities which grant approval and to which forms certifying approval or extension, or refusal or extension or withdrawal of approval, issued in other countries, are to be sent."
<PARAGRAPH 14.>,Transitional provisions
<PARAGRAPH 14.1.>,"As from the official date of entry into force of the 06 series of amendments, no Contracting Party applying this Regulation shall refuse to grant ECE approvals under this Regulation as amended by the 06 series of amendments."
<PARAGRAPH 14.2.>,"As from 2 years after the enter into force of the 06 series of amendments to this Regulation, Contracting Parties applying this Regulation shall grant ECE type approvals only if the requirements of this Regulation, as amended by the 06 series of amendments, are satisfied."
<PARAGRAPH 14.3.>,"As from 7 years after the enter into force of the 06 series of amendments to this Regulation, Contracting Parties applying this Regulation may refuse to recognize approvals which were not granted in accordance with the 06 series of amendments to this Regulation. However, existing approvals of the vehicle categories which are not affected by the 06 series of amendments to this Regulation shall remain valid and Contracting Parties applying this Regulation shall continue to accept them."
<PARAGRAPH 14.4.>,"For vehicles not affected Paragraph-7.1.1. above, approvals granted according to the 04 series of amendments to this Regulation shall remain valid."
