paragraph,Text
<PARAGRAPH 5.2.18.2.4.>,"If the operation of the electric component of braking is ensured by a relation established between information coming from the control of the service brake and the braking force to the wheels which of it results, a failure of this relation leading to the non-respect of the prescriptions of distribution of braking among the axles (Annex-5 or 6, which is applicable) shall be warned to the driver by an optical warning signal at the latest when the control is actuated and having to remain lit as long as this defect exists and that the switch of ""contact"" is in the position ""Go""."
<PARAGRAPH 5.2.18.3.>,"For vehicles fitted with an electric regenerative braking system of either category, all the relevant prescriptions shall apply except Paragraph-5.2.18.1.1. above. In this case, the electric regenerative braking may be actuated by the accelerator control and/or the gear neutral position. Additionally, the action on the service braking control shall not reduce the above braking effect generated by the release of the accelerator control."
<PARAGRAPH 5.2.18.4.>,The operation of the electric braking shall not be adversely affected by magnetic or electric fields.
<PARAGRAPH 5.2.18.5.>,"For vehicles equipped with an anti-lock device, the anti-lock device shall control the electric braking system."
<PARAGRAPH 5.2.18.6.>,The state of charge of the traction batteries is determined by the method set out in Annex-1 to Annex-3 to this Regulation.4
<PARAGRAPH 5.2.19.>,Special additional requirements for the electric transmission of the parking braking system:
<PARAGRAPH 5.2.19.1.>,"In the case of a failure within the electric transmission, any unintended actuation of the parking braking system shall be prevented;"
<PARAGRAPH 5.2.19.2.>,"In the case of an electrical failure in the control or a break in the wiring within the electric control transmission between the control and the ECU directly connected with it, excluding the energy supply, it shall remain possible to apply the parking braking system from the driver's seat and thereby be capable of holding the laden vehicle stationary on an 8 per cent up 4 By agreement with the Technical Service, state of charge assessment will not be required for vehicles, which have an on-board energy source for charging the traction batteries and the means for regulating their state of charge. H/Rev.4 H/Rev.4 18 or down gradient. Alternatively, in this case, an automatic actuation of the parking brake is allowed when the vehicle is stationary, provided that the above performance is achieved and, once applied, the parking brake remains engaged independently of the status of the ignition (start) switch. In this alternative, the parking brake shall be automatically released as soon as the driver starts to set the vehicle in motion again. The engine/manual transmission or the automatic transmission (park position) may be used to achieve or assist in achieving the above performance."
<PARAGRAPH 5.2.19.2.1.>,"A break in the wiring within the electrical transmission, or an electrical failure in the control of the parking braking system shall be signalled to the driver by the yellow warning signal specified in Paragraph-5.2.21.1.2. When caused by a break in the wiring within the electrical control transmission of the parking braking system, this yellow warning signal shall be signalled as soon as the break occurs. In addition, such an electrical failure in the control or break in the wiring external to the electronic control unit(s) and excluding the energy supply shall be signalled to the driver by flashing the red warning signal specified in Paragraph-5.2.21.1.1. as long as the ignition (start) switch is in the ""On"" (run) position including a period of not less than 10 seconds thereafter and the control is in the ""On"" (activated) position. However, if the parking braking system detects correct clamping of the parking brake, the flashing of the red warning signal may be suppressed and the non-flashing red signal shall be used to indicate ""parking brake applied"". Where actuation of the parking brake is normally indicated by a separate red warning signal, satisfying all the requirements of Paragraph-5.2.21.2. below, this signal shall be used to satisfy the above requirement for a red signal."
<PARAGRAPH 5.2.19.3.>,"Auxiliary equipment may be supplied with energy from the electric transmission of the parking braking system provided that the supply of energy is sufficient to allow the actuation of the parking braking system in addition to the vehicle electrical load under non-fault conditions. In addition, where the energy reserve is also used by the service braking system, the requirements of Paragraph-5.2.20.6. below shall apply."
<PARAGRAPH 5.2.19.4.>,"After the ignition/start switch which controls the electrical energy for the braking equipment has been switched off and/or the key removed, it shall remain possible to apply the parking braking system, whereas releasing shall be prevented."
<PARAGRAPH 5.2.20.>,Special additional requirements for service braking systems with electric control transmission:
<PARAGRAPH 5.2.20.1.>,"With the parking brake released, the service braking system shall be able to fulfil the following requirements: (a) With the propulsion system on/off control in the ''On'' (''Run'') position, generate a static total braking force at least equivalent to that required by the Type-0 test for service braking performance as prescribed in Paragraph-2.1. of Annex-3 to this Regulation; (b) During the first 60 seconds after the propulsion system on/off control has been deactivated to the ''Off'' or ''Lock'' position and/or the ignition key has been removed, three brake applications shall generate a static total braking force at least equivalent to that required by the H/Rev.4 H/Rev.4 19 Type-0 test for service braking performance as prescribed in Paragraph-2.1. of Annex-3 to this Regulation; and (c) After the period mentioned above, or as from the fourth brake application within the 60 second period, whichever occurs first, generate a static total braking force at least equivalent to that required by the Type-0 test for secondary braking performance as prescribed in Paragraph-2.2. of Annex-3 to this Regulation. It should be understood that sufficient energy is available in the energy transmission of the service braking system."
<PARAGRAPH 5.2.20.2.>,"In the case of a single temporary failure ( 40 ms) within the electric control transmission, excluding its energy supply, (e.g. non-transmitted signal or data error) there shall be no distinguishable effect on the service braking performance."
<PARAGRAPH 5.2.20.3.>,"A failure within the electric control transmission,5 not including its energy reserve, that affects the function and performance of systems addressed in this Regulation shall be indicated to the driver by the red or yellow warning signal specified in Paragraph-5.2.21.1.1. Paragraph-5.2.21.1.2. below, respectively, as appropriate. When the prescribed service braking performance can no longer be achieved (red warning signal), failures resulting from a loss of electrical continuity (e.g. breakage, disconnection) shall be signalled to the driver as soon as they occur, and the prescribed secondary braking performance shall be fulfilled by operating the service braking control in accordance with Paragraph-2.2. of Annex-3 to this Regulation."
<PARAGRAPH 5.2.20.4.>,"In the event of a failure of the energy source of the electric control transmission, starting from the nominal value of the energy level, the full control range of the service braking system shall be guaranteed after twenty consecutive full stroke actuations of the service braking control. During the test, the braking control shall be fully applied for 20 seconds and released for 5 seconds on each actuation. It should be understood that during the above test sufficient energy is available in the energy transmission to ensure full actuation of the service braking system. This requirement shall not be construed as a departure from the requirements of Annex-4."
<PARAGRAPH 5.2.20.5.>,"When the battery voltage falls below a value nominated by the manufacturer at which the prescribed service braking performance can no longer be guaranteed and/or which precludes at least two independent service braking circuits from each achieving the prescribed secondary braking performance, the red warning signal specified in Paragraph-5.2.21.1.1. below shall be activated. After the warning signal has been activated, it shall be possible to apply the service braking control and obtain at least the secondary performance prescribed in Paragraph-2.2. of Annex-3 to this Regulation. It should be understood that sufficient energy is available in the energy transmission of the service braking system."
<PARAGRAPH 5.2.20.6.>,"If auxiliary equipment is supplied with energy from the same reserve as the electric control transmission, it shall be ensured that, with the engine running 5 Until uniform test procedures have been agreed, the manufacturer shall provide the Technical Service with an analysis of potential failures within the control transmission and their effects. This information shall be subject to discussion and agreement between the Technical Service and the vehicle manufacturer. H/Rev.4 H/Rev.4 20 at a speed not greater than 80 per cent of the maximum power speed, the supply of energy is sufficient to fulfil the prescribed deceleration values by either provision of an energy supply which is able to prevent discharge of this reserve when all auxiliary equipment is functioning or by automatically switching off pre-selected parts of the auxiliary equipment at a voltage above the critical level referred to in Paragraph-5.2.20.5. above of this Regulation such that further discharge of this reserve is prevented. Compliance may be demonstrated by calculation or by a practical test. This paragraph does not apply to vehicles where the prescribed deceleration values can be reached without the use of electrical energy."
<PARAGRAPH 5.2.20.7.>,"If the auxiliary equipment is supplied with energy from the electric control transmission, the following requirements shall be fulfilled:"
<PARAGRAPH 5.2.20.7.1.>,"In the event of a failure in the energy source, whilst the vehicle is in motion, the energy in the reservoir shall be sufficient to actuate the brakes when the control is applied;"
<PARAGRAPH 5.2.20.7.2.>,"In the event of a failure in the energy source, whilst the vehicle is stationary and the parking braking system applied, the energy in the reservoir shall be sufficient to actuate the lights even when the brakes are applied."
<PARAGRAPH 5.2.21.>,"The general requirements for optical warning signals whose function is to indicate to the driver certain specified failures (or defects) within the braking equipment of the motor vehicle, are set out in the following sub-paragraphs. Other than as described in Paragraph-5.2.21.5. below, these signals shall be used exclusively for the purposes prescribed by this Regulation."
<PARAGRAPH 5.2.21.1.>,"Motor vehicles shall be capable of providing optical brake failure and defect warning signals, as follows:"
<PARAGRAPH 5.2.21.1.1.>,"A red warning signal, indicating failures defined elsewhere in this Regulation within the vehicle braking equipment which preclude achievement of the prescribed service braking performance and/or which preclude the functioning of at least one of two independent service braking circuits;"
<PARAGRAPH 5.2.21.1.2.>,"Where applicable, a yellow warning signal indicating an electrically detected defect within the vehicle braking equipment, which is not indicated by the red warning signal described in Paragraph-5.2.21.1.1. above."
<PARAGRAPH 5.2.21.2.>,"The warning signals shall be visible, even by daylight; the satisfactory condition of the signals shall be easily verifiable by the driver from the driver's seat; the failure of a component of the warning devices shall not entail any loss of the braking system's performance."
<PARAGRAPH 5.2.21.3.>,Except where stated otherwise:
<PARAGRAPH 5.2.21.3.1.>,A specified failure or defect shall be signalled to the driver by the above-mentioned warning signal(s) not later than on actuation of the relevant braking control;
<PARAGRAPH 5.2.21.3.2.>,"The warning signal(s) shall remain displayed as long as the failure/defect persists and the ignition (start) switch is in the ""On"" (run) position; Paragraph-5.2.21.3.3. The warning signal shall be constant (not flashing)."
<PARAGRAPH 5.2.21.4.>,"The warning signal(s) mentioned above shall light up when the electrical equipment of the vehicle (and the braking system) is energised. With the vehicle stationary, the braking system shall verify that none of the specified failures or defects are present before extinguishing the signals. Specified H/Rev.4 H/Rev.4 21 failures or defects which should activate the warning signals mentioned above, but which are not detected under static conditions, shall be stored upon detection and be displayed at start-up and at all times when the ignition (start) switch is in the ""On"" (run) position, as long as the failure or defect persists."
<PARAGRAPH 5.2.21.5.>,"Non specified failures (or defects), or other information concerning the brakes and/or running gear of the power-driven vehicle, may be indicated by the yellow signal specified in Paragraph-5.2.21.1.2. above, provided that all the following conditions are fulfilled:"
<PARAGRAPH 5.2.21.5.1.>,The vehicle is stationary;
<PARAGRAPH 5.2.21.5.2.>,"After the braking equipment is first energised and the signal has indicated that, following the procedures detailed in Paragraph-5.2.21.4. above, no specified failures (or defects) have been identified; Paragraph-5.2.21.5.3. Non-specified faults or other information shall be indicated only by the flashing of the warning signal. However, the warning signal shall be extinguished by the time when the vehicle first exceeds 10 km/h."
<PARAGRAPH 5.2.22.>,Generation of a braking signal to illuminate stop lamps.
<PARAGRAPH 5.2.22.1.>,Activation of the service braking system by the driver shall generate a signal that will be used to illuminate the stop lamps.
<PARAGRAPH 5.2.22.2.>,"Activation of the service braking system by ""automatically commanded braking"" shall generate the signal mentioned above. However, when the retardation generated is less than 0.7 m/s2, the signal may be suppressed.6"
<PARAGRAPH 5.2.22.3.>,"Activation of part of the service braking system by ""selective braking"" shall not generate the signal mentioned above.7"
<PARAGRAPH 5.2.22.4.>,"Electric regenerative braking systems as defined in Paragraph-2.17. of this Regulation, which produce a retarding force upon release of the accelerator control, shall generate the signal mentioned above according to the following provisions: Vehicle decelerations Signal generation The signal shall not be generated The signal may be generated > 1.3 m/s² The signal shall be generated In all cases the signal shall be de-activated at the latest when the deceleration has fallen below 0.7 m/s².8"
<PARAGRAPH 5.2.23.>,"When a vehicle is equipped with the means to indicate emergency braking, activation and de-activation of the emergency braking signal shall only be generated by the application of the service braking system when the following conditions are fulfilled:8 6 At the time of type approval, compliance with this requirement shall be confirmed by the vehicle manufacturer. 7 During a ""selective braking"" event, the function may change to ""automatically commanded braking"". H/Rev.4 H/Rev.4 22"
<PARAGRAPH 5.2.23.1.>,"The signal shall not be activated when the vehicle deceleration is below 6 m/s² but it may be generated at any deceleration at or above this value, the actual value being defined by the vehicle manufacturer. The signal shall be de-activated at the latest when the deceleration has fallen below 2.5 m/s²."
<PARAGRAPH 5.2.23.2.>,The following conditions may also be used: (a) The signal may be generated from a prediction of the vehicle deceleration resulting from the braking demand respecting the activation and de-activation thresholds defined in Paragraph-5.2.23.1. above; or (b) The signal may be activated at a speed above 50 km/h when the antilock system is fully cycling (as defined in Paragraph-2. of Annex-6). The signal shall be deactivated when the antilock system is no longer fully cycling.
<PARAGRAPH 5.2.24.>,Power-driven vehicles of category M1 and N1 equipped with temporary-use spare wheels/tyres shall satisfy the relevant technical requirements of Annex-3 to UN Regulation-No._64.
<PARAGRAPH 6.>,"Tests Braking tests which the vehicles submitted for approval are required to undergo, and the braking performance required, are described in Annex-3 to this Regulation."
<PARAGRAPH 7.>,Modification of vehicle type or braking system and extension of approval
<PARAGRAPH 7.1.>,Every modification of the vehicle type or of its braking system shall be notified to the Type Approval Authority which approved the vehicle type. That Authority may then either:
<PARAGRAPH 7.1.1.>,Consider that the modifications made are unlikely to have an appreciable adverse effect and that in any case the vehicle still meets the requirements; Paragraph-7.1.2. Require a further report from the Technical Service responsible for carrying out the tests.
<PARAGRAPH 7.2.>,"Notice of confirmation, extension, or refusal of approval shall be communicated by the procedure specified in Paragraph-4.3. above, to the Parties to the Agreement which apply this Regulation."
<PARAGRAPH 7.3.>,The Type Approval Authority issuing the extension of approval shall assign a series of numbers to each communication form drawn up for such an extension. H/Rev.4 H/Rev.4 23
<PARAGRAPH 8.>,"Conformity of production The conformity of production procedures shall comply with those set out in the Agreement, Schedule 1 () with the following requirements:"
<PARAGRAPH 8.1.>,A vehicle approved to this Regulation shall be so manufactured as to conform to the type approved by meeting the requirements set forth in Paragraph-5. above;
<PARAGRAPH 8.2.>,The Type Approval Authority which has granted type approval may at any time verify the conformity control methods applied in each production facility. The normal frequency of these verifications shall be once every two years.
<PARAGRAPH 9.>,Penalties for non-conformity of production
<PARAGRAPH 9.1.>,The approval granted in respect of a vehicle type pursuant to this Regulation may be withdrawn if the requirements laid down in Paragraph-8.1. above are not complied with.
<PARAGRAPH 9.2.>,"If a Contracting Party to the Agreement which applies this Regulation withdraws an approval it has previously granted, it shall forthwith so notify the other Contracting Parties applying this Regulation by means of a copy of the communication form conforming to the model in Annex-1 to this Regulation."
<PARAGRAPH 10.>,"Production definitively discontinued If the holder of the approval completely ceases to manufacture a type of vehicle approved in accordance with this Regulation, he shall so inform the Type Approval Authority which granted the approval. Upon receiving the relevant communication, that Authority shall inform thereof the other Parties to the Agreement applying this Regulation by means of copies of a communication form conforming to the model in Annex-1 to this Regulation."
<PARAGRAPH 11.>,"Names and addresses of the Technical Services conducting approval tests, and of Type Approval Authorities The Contracting Parties to the Agreement applying this Regulation shall communicate to the United Nations secretariat the names and addresses of the Technical Services responsible for conducting approval tests and of the Type Approval Authorities which grant approval and to which forms, certifying approval or extension or refusal or withdrawal of approval, issued in other countries, are to be sent. H/Rev.4 H/Rev.4 24"
<PARAGRAPH 12.>,Transitional provisions
<PARAGRAPH 12.1.>,"As from 1-September-2018, no Contracting Party applying this Regulation shall refuse to grant or refuse to accept type approvals to this Regulation as amended by the 01 series of amendments."
<PARAGRAPH 12.2.>,"Even after 1-September-2018, Contracting Parties applying this Regulation shall continue to accept type approvals granted to the 00 series of amendments to this Regulation. However, Contracting Parties applying this Regulation shall not be obliged to accept, for the purpose of national or regional type approval, type approvals to the 00 series of amendments to this Regulation for vehicle types not fitted with a Vehicle Stability Function (as defined in UN Regulation-No._13) or ESC and BAS."
<PARAGRAPH 12.3.>,"As from 1-September-2018, Contracting Parties applying this Regulation shall grant type approvals only if the vehicle type to be approved meets the requirements of this Regulation as amended by the 01 series of amendments."
<PARAGRAPH 12.4.>,"Contracting Parties applying this Regulation shall not refuse to grant extensions of type approvals for existing types, regardless of whether they are fitted with a Vehicle Stability Function (as defined in UN Regulation-No._13) or ESC and BAS or not, on the basis of the provisions valid at the time of the original approval. H/Rev.4 H/Rev.4"
