paragraph,Text
<PARAGRAPH 15.2.2.>,"Where the forward edge lies in an open space more than 25 mm, the edge shall consist of a continuous vertical member extending over the whole height of the device; the outer and forward faces of this member shall measure at least 50 mm rearwards and be turned 100 mm inwards or have a minimum radius of 50 mm in the case of vehicles of categories N2 and O3 and at least 100 mm rearwards and be turned 100 mm inwards or have a minimum radius of 100 mm in the case of vehicles of categories N3 and O4."
<PARAGRAPH 15.2.3.>,"On a vehicle of category N2 or N3 where the 300 mm dimension referred to in Paragraph-15.2.1.1. falls within the cab, the device shall be so constructed that the gap between its forward edge and the cab panels do not exceed 100 mm and, if necessary, shall be turned in through an angle not exceeding 45º. In this case, the provisions of Paragraph-15.2.2. are not applicable."
<PARAGRAPH 15.2.4.>,"At the manufacturer's option, on a vehicle of category N2 or N3 where the 300 mm dimension referred to in Paragraph-15.2.1.1. falls behind the cab and the device extends forward to within 100 mm of the cab, then the provisions of Paragraph-15.2.3. may be met."
<PARAGRAPH 15.3.>,"The rearward edge of LPD shall not be more than 300 mm forward of the vertical plane perpendicular to the longitudinal plane of the vehicle and tangential to the outer surface of the tyre on the wheel immediately to the rear; a continuous vertical member is not required on the rear edge. 15.4 The requirements of Paragraph-15.2. Paragraph-15.3. are independent and cannot be combined. However, in the case of a vehicle having two steered axles an LPD shall not be required between those two axles if the longitudinal distance between their centre lines does not exceed 2 100 mm."
<PARAGRAPH 15.5.>,The front and rear overhang of the LPD shall not exceed the distance between the links and the centre of the ram measured during the test prescribed in Paragraph-14.4. In the case of several such distances the greatest of the test distances shall not be exceeded.
<PARAGRAPH 15.6.>,The lower edge of LPD shall at no point be more than 550 mm above the ground.
<PARAGRAPH 15.7.>,"The upper edge of LPD shall not be more than 350 mm below that part of the structure of the vehicle, cut or contacted by a vertical plane tangential to the outer surface of the tyres, excluding any bulging close to the ground, except in the following cases:"
<PARAGRAPH 15.7.1.>,"Where the plane in Paragraph-15.7. does not cut the structure of the vehicle, then the upper edge shall be level with the surface of the load-carrying platform, or 950 mm from the ground, whichever is the less;"
<PARAGRAPH 15.7.2.>,"Where the plane in Paragraph-15.7. cuts the structure of the vehicle at a level more than 1.3 m above the ground, then the upper edge of the device shall not be less than 950 mm above the ground;"
<PARAGRAPH 15.7.3.>,"On a vehicle specially designed and constructed, and not merely adapted, for the carriage of a container or demountable body, the upper edge of the LPD may be determined in accordance with Paragraph-15.7.1. Paragraph-15.7.2., the container or body being considered as part of the vehicle;"
<PARAGRAPH 15.7.4.>,"On a vehicle fitted with a crane for loading, unloading or other operations, having a permanently fitted operator workstation or operating platform from which the crane may be controlled, the upper edge of the LPD may be determined in accordance with Paragraph-12.9.1. Paragraph-12.9.2., the workstation or operating platform being considered as if it was the load carrying platform."
<PARAGRAPH 15.8.>,LPD shall be securely mounted; they shall not be liable to loosening due to vibration in normal use of the vehicle.
<PARAGRAPH 15.9.>,"Components permanently fixed to the vehicle, e.g. spare wheels, battery box, air tanks, fuel tanks, lamps, reflectors and tool boxes may be incorporated in a device, provided that they meet the dimensional requirements of this part or they are approved according to Part I. The requirements of Paragraph-12.2. Paragraph-14.1. shall apply as regards gaps between protective devices and permanently fixed components."
<PARAGRAPH 15.10.>,"LPD may not be used for the attachment of brake, air or hydraulic pipes."
<PARAGRAPH 16.>,Derogations
<PARAGRAPH 16.1.>,"By derogation from the above provisions, vehicles of the following types need comply only as indicated in each case:"
<PARAGRAPH 16.1.1.>,"An extendible trailer shall comply with all the requirements of Paragraph-15. when closed to its minimum length; when the trailer is extended, however, the LPD shall comply with Paragraph-15.6. Paragraph-15.7., Paragraph-15.8., and with either Paragraph-5.2. Paragraph-15.3., but not necessarily both; extension of the trailer shall not produce gaps along the length of the LPD;"
<PARAGRAPH 16.1.2.>,"A tank-vehicle, that is a vehicle designed solely for the carriage of a fluid substance in a closed tank permanently fitted to the vehicle and provided with hose or pipe connections for loading or unloading, shall be fitted with devices that comply so far as is practicable with all the requirements of Paragraph-15.; strict compliance may be waived only where operational requirements make this necessary;"
<PARAGRAPH 16.1.3.>,"On a vehicle fitted with extendible legs to provide additional stability during loading, unloading or other operations for which the vehicle is designed, the LPD may be arranged with additional gaps where these are necessary to permit extension of the legs;"
<PARAGRAPH 16.1.4.>,"On a vehicle equipped with lashing and securing points in accordance with ISO 9367-1:1989 or ISO 9367-2:1994 for water borne transportation on Ro/Ro vessels, gaps shall be permitted within the LPD to accept the attachment of restraint devices; 16.1.5 A vehicle fitted with a crane for loading, unloading or other operations for which the vehicle is designed, where the movement or stowage of the crane renders it impracticable to fit LPD, shall be fitted with LPD that comply so far as is practicable with all the requirements of Paragraph-12.; strict compliance may be waived only where operational requirements make this necessary."
