Index,Text
63-1.14.4.1,The same pictogram shall be placed both on the front nearside of the vehicle and adjacent to the service door that gives access to the pram or pushchair area.
63-1.14.5,The following requirements shall apply to the stability of the unfolded pram or pushchair:
63-1.14.5.1,One of the longitudinal sides of the space for a pram or pushchair shall rest against a side or wall of the vehicle or a partition;
63-1.14.5.2,A support or backrest perpendicular to the longitudinal axis of the vehicle shall be provided in the forward end of the pram or pushchair space;
63-1.14.5.3,The support or backrest shall be designed to avoid the pram or pushchair from tipping over and shall comply with the provisions  Paragraph- 12.4.;
63-1.14.5.4,"A handrail or handhold shall be fitted to the side or wall of the vehicle or a partition in such a way to allow the accompanying person to grasp it easily. This handrail shall not extend over the vertical projection of the pram or pushchair space, except by not more than 90 mm and only at a height not less than 850 mm above the floor of the pram or pushchair space;"
63-1.14.5.5,A retractable handrail or any equivalent rigid device shall be fitted on the opposite side of the pram or pushchair space in order to restrict any lateral shift of the pram or pushchair. It shall be so designed and installed as to present no risk of injury to passengers.
63-1.14.6,"The area shall be provided with a specific control, e.g. a push-button, to enable the passenger with an unfolded pram or  pushchair to request that the vehicle be stopped at the next bus stop. The general requirements of paragraph 2.4.1.20 or 2.4.4.14.9 of "" 02 The requirement of specification for motor vehicle"" shall apply."
63-1.14.7,The control shall be fitted with the pictogram described in figure 3. The dimensions of the pictogram may be reduced as needed.
63-1.14.8,The area to accommodate the unfolded pram or pushchair may adjoin the area for the wheelchair and be in its extension. Intrusions of stanchions to provide handholds for standing passengers may be permitted provided the requirement  Paragraph- 14.3 is met.
63-1.14.9,"Additional wheelchair areas may be combined with the area for the accommodation of an unfolded pram or pushchair provided the relevant requirements are met. In such a case, the area shall have signs fixed on or adjacent to them with the following text, equivalent text or pictogram: ""Please give up this space for a wheelchair user""."
63-1.15,Applicants apply for certification test shall provide at least one representative vehicle and submit the documents as below:
63-1.15.1,"Vehicle specification documents, drawings and / or photographs, including dimensions (length/ width/ height/ front overhang/ rear overhang/ tread/ wheel base) described  Paragraph-."
63-1.15.2,"If the systems, components or separate technical units have electronic controls, information concerning their performance shall be supplied."
63-1.15.3,Position and arrangement of the engine.
63-1.15.4,Type of bodywork (single deck/double-deck/articulated).
63-1.15.5,"Required information includes the vehicle configuration diagram, vehicle entrance and exit diagram, priority seats, wheelchair area configuration diagram and pram and pushchair area configuration diagram, and the vehicle parts."
63-1.15.6,"If there is a device installed to help access to the vehicle, the instructions of the operations should include ramp and/or  kneeling system and/or retractable stairs and/or lifting platform."
